panel	sample	policy	profile	unique	split	split_source	has_exact	time_log	wall_clock	max_rss_kb	exit_status	status	command	elapsed_s
hmp_airskin_gtdb_source_abundance	19	zero	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample19.accession-current-or-ani93-xny650-br20.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin19_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin19_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample19.accession-current-or-ani93-xny650-br20.tsv.time.log	0:16.81	3373212	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample19.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin19_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin19_20260627/work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy zero -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample19.accession-current-or-ani93-xny650-br20.tsv	16.825
hmp_airskin_gtdb_source_abundance	19	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample19.accession-current-or-ani93-xny650-br20.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin19_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin19_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample19.accession-current-or-ani93-xny650-br20.tsv.time.log	0:16.56	3376416	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample19.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin19_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin19_20260627/work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy normalized-depth-alpha2 -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample19.accession-current-or-ani93-xny650-br20.tsv	16.575
hmp_airskin_gtdb_source_abundance	20	zero	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample20.accession-current-or-ani93-xny650-br20.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin20_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin20_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample20.accession-current-or-ani93-xny650-br20.tsv.time.log	0:15.82	3265656	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample20.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin20_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin20_20260627/work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy zero -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample20.accession-current-or-ani93-xny650-br20.tsv	15.833
hmp_airskin_gtdb_source_abundance	20	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample20.accession-current-or-ani93-xny650-br20.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin20_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin20_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample20.accession-current-or-ani93-xny650-br20.tsv.time.log	0:15.53	3263728	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample20.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin20_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin20_20260627/work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy normalized-depth-alpha2 -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample20.accession-current-or-ani93-xny650-br20.tsv	15.538
hmp_airskin_gtdb_source_abundance	21	zero	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample21.accession-current-or-ani93-xny650-br20.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin21_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin21_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample21.accession-current-or-ani93-xny650-br20.tsv.time.log	0:16.06	3320236	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample21.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin21_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin21_20260627/work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy zero -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample21.accession-current-or-ani93-xny650-br20.tsv	16.075
hmp_airskin_gtdb_source_abundance	21	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample21.accession-current-or-ani93-xny650-br20.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin21_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin21_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample21.accession-current-or-ani93-xny650-br20.tsv.time.log	0:15.85	3320200	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample21.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin21_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin21_20260627/work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy normalized-depth-alpha2 -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample21.accession-current-or-ani93-xny650-br20.tsv	15.860
hmp_airskin_gtdb_source_abundance	22	zero	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample22.accession-current-or-ani93-xny650-br20.tsv	/tmp/minco_current_code_hmp_airskin22_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin22_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample22.accession-current-or-ani93-xny650-br20.tsv.time.log	0:15.06	3183596	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample22.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/minco_current_code_hmp_airskin22_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/minco_current_code_hmp_airskin22_20260627/work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy zero -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample22.accession-current-or-ani93-xny650-br20.tsv	15.074
hmp_airskin_gtdb_source_abundance	22	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample22.accession-current-or-ani93-xny650-br20.tsv	/tmp/minco_current_code_hmp_airskin22_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin22_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample22.accession-current-or-ani93-xny650-br20.tsv.time.log	0:14.92	3181532	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample22.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/minco_current_code_hmp_airskin22_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/minco_current_code_hmp_airskin22_20260627/work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy normalized-depth-alpha2 -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample22.accession-current-or-ani93-xny650-br20.tsv	14.930
hmp_airskin_gtdb_source_abundance	23	zero	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample23.accession-current-or-ani93-xny650-br20.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample23.accession-current-or-ani93-xny650-br20.tsv.time.log	0:14.97	3126308	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample23.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy zero -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample23.accession-current-or-ani93-xny650-br20.tsv	14.977
hmp_airskin_gtdb_source_abundance	23	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample23.accession-current-or-ani93-xny650-br20.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample23.accession-current-or-ani93-xny650-br20.tsv.time.log	0:14.72	3123760	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample23.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy normalized-depth-alpha2 -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample23.accession-current-or-ani93-xny650-br20.tsv	14.728
hmp_airskin_gtdb_source_abundance	24	zero	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample24.accession-current-or-ani93-xny650-br20.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample24.accession-current-or-ani93-xny650-br20.tsv.time.log	0:13.57	2947080	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample24.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy zero -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample24.accession-current-or-ani93-xny650-br20.tsv	13.580
hmp_airskin_gtdb_source_abundance	24	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample24.accession-current-or-ani93-xny650-br20.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample24.accession-current-or-ani93-xny650-br20.tsv.time.log	0:13.54	2947592	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample24.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy normalized-depth-alpha2 -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample24.accession-current-or-ani93-xny650-br20.tsv	13.551
hmp_airskin_gtdb_source_abundance	25	zero	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample25.accession-current-or-ani93-xny650-br20.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample25.accession-current-or-ani93-xny650-br20.tsv.time.log	0:16.30	3311452	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample25.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy zero -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample25.accession-current-or-ani93-xny650-br20.tsv	16.314
hmp_airskin_gtdb_source_abundance	25	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample25.accession-current-or-ani93-xny650-br20.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample25.accession-current-or-ani93-xny650-br20.tsv.time.log	0:16.11	3309944	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample25.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy normalized-depth-alpha2 -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample25.accession-current-or-ani93-xny650-br20.tsv	16.119
