panel	sample	gtdb_species	truth_abundance	truth_abundance_pct	high_truth_abundance	candidate_present	profile_path	candidate_called	candidate_probability	candidate_threshold	candidate_abundance	candidate_abundance_raw	candidate_best_XnY	candidate_best_breadth	candidate_best_real_min_af	candidate_best_depth	candidate_best_zip_af	candidate_best_zip_aaf_ani	mapping_method	taxid	species_name
cami3_toy_human_gut_gtdb_source_readmap	0	s__Blautia_A faecis	0.07006520905832832	7.006520905832832	True	True	/tmp/cami3_toy_human_gut_20260626/run/sample0_universal_autoexact.tsv	False	0.3065130357598778	0.35	0.0	47.99836490703706	602.0	0.45502	0.602	21.840216	0.45502	0.964208	best_raw_ref_taxid	871665	Blautia faecis
cami3_toy_human_gut_gtdb_source_readmap	0	s__Faecalibacterium taiwanense	0.07001106272164052	7.001106272164052	True	True	/tmp/cami3_toy_human_gut_20260626/run/sample0_universal_autoexact.tsv	False	0.2422328186121928	0.35	0.0	56.647865448024525	731.0	0.34574	0.731	19.585433	0.34574	0.951724	best_raw_ref_taxid	3030638	Faecalibacterium taiwanense
cami3_toy_human_gut_gtdb_source_readmap	0	s__Bacteroides sp947646015	0.05395369923404407	5.395369923404407	True	True	/tmp/cami3_toy_human_gut_20260626/run/sample0_universal_autoexact.tsv	False	0.031777948666301	0.35	0.0	7.440281	759.0	0.372802	0.759	7.440281	1.0	1.0	best_raw_ref_taxid	162156	uncultured Bacteroides sp.
cami3_toy_human_gut_gtdb_source_readmap	0	s__Faecalibacterium tardum	0.022360479048229468	2.236047904822947	True	True	/tmp/cami3_toy_human_gut_20260626/run/sample0_universal_autoexact.tsv	False	0.056340911752483	0.35	0.0	32.17773357196411	561.0	0.165388	0.561	5.321811	0.165388	0.918206	best_raw_ref_taxid	3133156	Faecalibacterium tardum
cami3_toy_human_gut_gtdb_source_readmap	0	s__Streptococcus salivarius_E	0.008831726891601128	0.8831726891601128	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample0_universal_autoexact.tsv	False	0.0341904046071305	0.35	0.0	10.435062696209194	697.0	0.220422	0.697	2.30018	0.220428	0.931264	best_raw_ref_taxid	2762571	Streptococcus sp. 9.1
cami3_toy_human_gut_gtdb_source_readmap	0	s__Agathobaculum butyriciproducens	0.004305876346033414	0.4305876346033414	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample0_universal_autoexact.tsv	False	0.2721497237668255	0.35	0.0	4.214415112364132	456.0	0.338273	0.456	1.447011	0.343348	0.951409	best_raw_ref_taxid	1628085	Agathobaculum butyriciproducens
cami3_toy_human_gut_gtdb_source_readmap	0	s__Bifidobacterium pseudocatenulatum	3.4490990546607e-05	0.0034490990546607	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample0_universal_autoexact.tsv	False	0.3474286058246037	0.35	0.0	0.6948848752240452	49.0	0.021797	0.049	0.03024	0.043518	0.857519	best_raw_ref_taxid	28026	Bifidobacterium pseudocatenulatum
cami3_toy_human_gut_gtdb_source_readmap	0	s__Aeromonas sp023093515	1.9730653980810118e-05	0.0019730653980810117	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample0_universal_autoexact.tsv	False	0.0951361617081767	0.35	0.0	0.002416	6.0	0.002416	0.006	0.002416	1.0	1.0	best_raw_ref_taxid	651	Aeromonas media
cami3_toy_human_gut_gtdb_source_readmap	0	s__Enterobacter hormaechei_C	7.07893692441279e-06	0.000707893692441279	False	False	/tmp/cami3_toy_human_gut_20260626/run/sample0_universal_autoexact.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
cami3_toy_human_gut_gtdb_source_readmap	0	s__Enterococcus_D innesii	5.271548773498887e-06	0.0005271548773498888	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample0_universal_autoexact.tsv	False	5.0028213337841726e-05	0.35	0.0	3.0411392405063293	4.0	0.000602	0.004	0.001922	0.000632	0.665133	best_raw_ref_taxid	2839759	Enterococcus innesii
cami3_toy_human_gut_gtdb_source_readmap	0	s__Enterococcus_B pernyi	4.819701735770411e-06	0.0004819701735770411	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample0_universal_autoexact.tsv	False	0.3206212257831524	0.35	0.0	1.5469097995545655	16.0	0.00498	0.016	0.011113	1.0	1.0	best_raw_ref_taxid	53346	Enterococcus mundtii
cami3_toy_human_gut_gtdb_source_readmap	0	s__Eubacterium_G sp000435815	3.991315499934872e-06	0.00039913154999348717	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample0_universal_autoexact.tsv	False	0.0778967324056693	0.35	0.0	11.025397940074908	22.0	0.008544	0.022	0.094201	1.0	1.0	best_raw_ref_taxid	2293108	Eubacterium sp. AF36-5BH
cami3_toy_human_gut_gtdb_source_readmap	0	s__Streptococcus salivarius_F	3.313544943342157e-06	0.0003313544943342157	False	False	/tmp/cami3_toy_human_gut_20260626/run/sample0_universal_autoexact.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
cami3_toy_human_gut_gtdb_source_readmap	0	s__Kingella kingae	3.087621424477919e-06	0.0003087621424477919	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample0_universal_autoexact.tsv	False	0.0488088148434176	0.35	0.0	0.002	2.0	0.002	0.002	0.002	1.0	1.0	best_raw_ref_taxid	504	Kingella kingae
cami3_toy_human_gut_gtdb_source_readmap	0	s__Bifidobacterium angulatum	2.8616979056136813e-06	0.0002861697905613681	False	False	/tmp/cami3_toy_human_gut_20260626/run/sample0_universal_autoexact.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
cami3_toy_human_gut_gtdb_source_readmap	1	s__Bacteroides sp947646015	0.15924624629214765	15.924624629214765	True	True	/tmp/cami3_toy_human_gut_20260626/run/sample1_universal_autoexact.tsv	False	0.0454671462075862	0.35	0.0	18.143636	797.0	0.391942	0.797	18.143636	1.0	1.0	best_raw_ref_taxid	162156	uncultured Bacteroides sp.
cami3_toy_human_gut_gtdb_source_readmap	1	s__Blautia_A faecis	0.11708666628492172	11.708666628492171	True	True	/tmp/cami3_toy_human_gut_20260626/run/sample1_universal_autoexact.tsv	False	0.2916310572268733	0.35	0.0	78.21818370744316	613.0	0.461941	0.613	36.132186	0.461941	0.964895	best_raw_ref_taxid	871665	Blautia faecis
cami3_toy_human_gut_gtdb_source_readmap	1	s__Faecalibacterium taiwanense	0.030843114794825988	3.084311479482599	True	True	/tmp/cami3_toy_human_gut_20260626/run/sample1_universal_autoexact.tsv	False	0.3153957382662384	0.35	0.0	25.347498816153763	727.0	0.344217	0.727	8.72504	0.344217	0.951523	best_raw_ref_taxid	3030638	Faecalibacterium taiwanense
cami3_toy_human_gut_gtdb_source_readmap	1	s__Faecalibacterium tardum	0.009849787808197528	0.9849787808197529	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample1_universal_autoexact.tsv	False	0.0178297773368543	0.35	0.0	14.330565639935328	567.0	0.168853	0.567	2.419759	0.168853	0.919149	best_raw_ref_taxid	3133156	Faecalibacterium tardum
cami3_toy_human_gut_gtdb_source_readmap	1	s__Agathobaculum butyriciproducens	0.0040135721841858115	0.40135721841858113	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample1_universal_autoexact.tsv	False	0.2687874054986449	0.35	0.0	3.669750515828911	452.0	0.33581	0.452	1.264563	0.344591	0.951573	best_raw_ref_taxid	1628085	Agathobaculum butyriciproducens
cami3_toy_human_gut_gtdb_source_readmap	1	s__Streptococcus salivarius_E	0.002953734833516108	0.2953734833516108	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample1_universal_autoexact.tsv	False	0.0143065916119548	0.35	0.0	3.503239427686007	675.0	0.214074	0.675	0.773228	0.220718	0.931324	best_raw_ref_taxid	2762571	Streptococcus sp. 9.1
cami3_toy_human_gut_gtdb_source_readmap	1	s__Streptococcus vaginalis	0.000691856225614702	0.06918562256147019	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample1_universal_autoexact.tsv	False	0.2132530366122675	0.35	0.0	1.037934516422798	493.0	0.273736	0.493	0.439941	0.423862	0.960984	best_raw_ref_taxid	2748301	Streptococcus vaginalis
cami3_toy_human_gut_gtdb_source_readmap	1	s__Coprococcus ammoniilyticus	6.060776124587673e-05	0.006060776124587673	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample1_universal_autoexact.tsv	False	0.2667112267883716	0.35	0.0	1.2736107130761014	49.0	0.027643	0.049	0.048885	0.23461	0.934099	best_raw_ref_taxid	2981785	Coprococcus ammoniilyticus
cami3_toy_human_gut_gtdb_source_readmap	1	s__Bifidobacterium adolescentis	3.946728743614809e-05	0.0039467287436148095	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample1_universal_autoexact.tsv	False	0.3359699490011447	0.35	0.0	0.6976307134707027	51.0	0.022448	0.051	0.031182	0.044697	0.858734	best_raw_ref_taxid	1680	Bifidobacterium adolescentis
cami3_toy_human_gut_gtdb_source_readmap	1	s__Eubacterium_G sp000435815	1.4068300916546043e-05	0.0014068300916546042	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample1_universal_autoexact.tsv	False	0.0892205904290485	0.35	0.0	6.453070969866623	27.0	0.012127	0.027	0.078379	1.0	1.0	best_raw_ref_taxid	2293108	Eubacterium sp. AF36-5BH
cami3_toy_human_gut_gtdb_source_readmap	1	s__Aeromonas sp023093515	1.2091134301247677e-05	0.0012091134301247678	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample1_universal_autoexact.tsv	False	0.0029233391935302	0.35	0.0	0.001	2.0	0.001	0.002	0.001	1.0	1.0	best_raw_ref_taxid	651	Aeromonas media
cami3_toy_human_gut_gtdb_source_readmap	1	s__Bifidobacterium angulatum	1.0494192035045156e-05	0.0010494192035045155	False	False	/tmp/cami3_toy_human_gut_20260626/run/sample1_universal_autoexact.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
cami3_toy_human_gut_gtdb_source_readmap	1	s__Coprobacter secundus	1.0494192035045156e-05	0.0010494192035045155	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample1_universal_autoexact.tsv	False	0.3397059904249204	0.35	0.0	5.974260468689974	13.0	0.002597	0.013	0.015551	1.0	1.0	best_raw_ref_taxid	1501392	Coprobacter secundus
cami3_toy_human_gut_gtdb_source_readmap	1	s__Vibrio cholerae	1.0037922816130149e-05	0.001003792281613015	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample1_universal_autoexact.tsv	False	0.3145443379088041	0.35	0.0	0.003	4.0	0.003	0.004	0.003	1.0	1.0	best_raw_ref_taxid	666	Vibrio cholerae
cami3_toy_human_gut_gtdb_source_readmap	1	s__ECMA0423 sp047199055	6.539858804448431e-06	0.0006539858804448431	False	False	/tmp/cami3_toy_human_gut_20260626/run/sample1_universal_autoexact.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
cami3_toy_human_gut_gtdb_source_readmap	1	s__Ligilactobacillus ruminis	5.323140887341746e-06	0.0005323140887341746	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample1_universal_autoexact.tsv	False	0.2179389367656201	0.35	0.0	0.000833	2.0	0.000833	0.002	0.000833	1.0	1.0	best_raw_ref_taxid	1623	Ligilactobacillus ruminis
cami3_toy_human_gut_gtdb_source_readmap	1	s__Akkermansia sp004167605	4.334557579692565e-06	0.0004334557579692565	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample1_universal_autoexact.tsv	False	5.401775583029468e-05	0.35	0.0	0.002277	4.0	0.002277	0.004	0.002277	1.0	1.0	best_raw_ref_taxid	3115152	Akkermansia sp. RCC_12PD
cami3_toy_human_gut_gtdb_source_readmap	1	s__Megasphaera massiliensis	3.574108881500886e-06	0.0003574108881500886	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample1_universal_autoexact.tsv	False	0.3429032945379419	0.35	0.0	2.1009046624913013	6.0	0.002522	0.006	0.006038	1.0	1.0	best_raw_ref_taxid	1232428	Megasphaera massiliensis
cami3_toy_human_gut_gtdb_source_readmap	2	s__Blautia_A fusiformis	0.06817498937318965	6.817498937318965	True	True	/tmp/cami3_toy_human_gut_20260626/run/sample2_universal_autoexact_tail_p025.tsv	False	0.1138787574495514	0.35	0.0	45.30589196656614	757.0	0.272897	0.757	12.363842	0.272897	0.94097	best_raw_ref_taxid	2881264	Blautia fusiformis
cami3_toy_human_gut_gtdb_source_readmap	2	s__Streptococcus sp001556435	0.0038025007624966087	0.3802500762496609	False	False	/tmp/cami3_toy_human_gut_20260626/run/sample2_universal_autoexact_tail_p025.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
cami3_toy_human_gut_gtdb_source_readmap	2	s__Streptococcus salivarius_F	0.0007161238379536016	0.07161238379536017	False	False	/tmp/cami3_toy_human_gut_20260626/run/sample2_universal_autoexact_tail_p025.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
cami3_toy_human_gut_gtdb_source_readmap	2	s__Veillonella parvula_A	0.00016800413914620037	0.016800413914620036	False	False	/tmp/cami3_toy_human_gut_20260626/run/sample2_universal_autoexact_tail_p025.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
cami3_toy_human_gut_gtdb_source_readmap	2	s__Akkermansia sp004167605	4.849677004431696e-05	0.004849677004431696	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample2_universal_autoexact_tail_p025.tsv	False	0.1820822130448836	0.35	0.0	1.5329892866475043	83.0	0.048013	0.083	0.093868	1.0	1.0	best_raw_ref_taxid	3115152	Akkermansia sp. RCC_12PD
cami3_toy_human_gut_gtdb_source_readmap	2	s__Bacteroides cellulosilyticus	2.6974115893262427e-05	0.0026974115893262426	False	False	/tmp/cami3_toy_human_gut_20260626/run/sample2_universal_autoexact_tail_p025.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
cami3_toy_human_gut_gtdb_source_readmap	2	s__Escherichia coli	2.4566976942157642e-05	0.002456697694215764	False	False	/tmp/cami3_toy_human_gut_20260626/run/sample2_universal_autoexact_tail_p025.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
cami3_toy_human_gut_gtdb_source_readmap	2	s__Streptococcus salivarius_D	1.812434033773013e-05	0.001812434033773013	False	False	/tmp/cami3_toy_human_gut_20260626/run/sample2_universal_autoexact_tail_p025.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
cami3_toy_human_gut_gtdb_source_readmap	2	s__Corynebacterium hesseae	1.0124143235528942e-05	0.0010124143235528942	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample2_universal_autoexact_tail_p025.tsv	False	0.1348466399056078	0.35	0.0	0.003666	5.0	0.003666	0.005	0.003666	1.0	1.0	best_raw_ref_taxid	2913502	Corynebacterium hesseae
cami3_toy_human_gut_gtdb_source_readmap	2	s__Akkermansia muciniphila	6.725829422204542e-06	0.0006725829422204541	False	False	/tmp/cami3_toy_human_gut_20260626/run/sample2_universal_autoexact_tail_p025.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
cami3_toy_human_gut_gtdb_source_readmap	2	s__Weissella cibaria	6.584233013316024e-06	0.0006584233013316025	False	False	/tmp/cami3_toy_human_gut_20260626/run/sample2_universal_autoexact_tail_p025.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
cami3_toy_human_gut_gtdb_source_readmap	2	s__Fontibacillus vini	6.5134348088717666e-06	0.0006513434808871766	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample2_universal_autoexact_tail_p025.tsv	False	9.833888335813744e-05	0.35	0.0	0.002501	4.0	0.002501	0.004	0.002501	1.0	1.0	best_raw_ref_taxid	1476024	Paenibacillus vini
cami3_toy_human_gut_gtdb_source_readmap	2	s__Anaerococcus vaginalis	5.0974707199865995e-06	0.0005097470719986599	False	False	/tmp/cami3_toy_human_gut_20260626/run/sample2_universal_autoexact_tail_p025.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
cami3_toy_human_gut_gtdb_source_readmap	2	s__Phocaeicola plebeius_A	4.5310850844325325e-06	0.00045310850844325324	False	False	/tmp/cami3_toy_human_gut_20260626/run/sample2_universal_autoexact_tail_p025.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
cami3_toy_human_gut_gtdb_source_readmap	2	s__Hominimerdicola aceti	3.469112017768658e-06	0.0003469112017768658	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample2_universal_autoexact_tail_p025.tsv	False	0.0012524334854402	0.35	0.0	1.4270334928229669	12.0	0.003177	0.012	0.005965	1.0	1.0	best_raw_ref_taxid	2981726	Hominimerdicola aceti
cami3_toy_human_gut_gtdb_source_readmap	2	s__Fusobacterium simiae	2.5487353599932998e-06	0.00025487353599932996	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample2_universal_autoexact_tail_p025.tsv	False	0.0016914014550303	0.35	0.0	0.667488277022965	41.0	0.008101	0.041	0.011103	0.016634	0.813804	best_raw_ref_taxid	855	Fusobacterium simiae
cami3_toy_human_gut_gtdb_source_readmap	2	s__Kingella kingae	2.477937155549042e-06	0.0002477937155549042	False	True	/tmp/cami3_toy_human_gut_20260626/run/sample2_universal_autoexact_tail_p025.tsv	False	0.0126196423405229	0.35	0.0	0.001	1.0	0.001	0.001	0.001	1.0	1.0	best_raw_ref_taxid	504	Kingella kingae
