sample	source_genome_id	taxid	read_rows	primary_mapping_method	primary_mapping_read_rows	wgs_prefix_read_rows	unique_taxid_read_rows	unmapped_read_rows
2	vASV61.0	1788294	40	unmapped	40	0	0	40
2	vASV62.0	1540098	4140	unmapped	4140	0	0	4140
2	vASV63.0	2029667	2076	unmapped	2076	0	0	2076
2	vASV64.0	1880822	2864	unmapped	2864	0	0	2864
2	vASV65.0	2762819	10798	unmapped	10798	0	0	10798
2	vASV66.0	1642588	752	unmapped	752	0	0	752
2	vASV67.0	2789016	1022	unmapped	1022	0	0	1022
2	vASV68.0	1527524	724	unmapped	724	0	0	724
2	vASV69.0	2488596	714	unmapped	714	0	0	714
2	vASV7.0	948870	17964	unmapped	17964	0	0	17964
2	vASV70.0	2024334	62	unmapped	62	0	0	62
2	vASV71.0	2844219	396	unmapped	396	0	0	396
2	vASV72.0	2986411	102	unmapped	102	0	0	102
2	vASV73.0	1346893	1168	unmapped	1168	0	0	1168
2	vASV74.0	1204534	208	unmapped	208	0	0	208
2	vASV75.0	1041524	1170	unmapped	1170	0	0	1170
2	vASV76.0	2860374	1862	unmapped	1862	0	0	1862
2	vASV77.0	2601632	14718	unmapped	14718	0	0	14718
2	vASV78.0	1868595	66	unmapped	66	0	0	66
2	vASV79.0	2844220	292	unmapped	292	0	0	292
2	vASV8.0	1567028	1864	unmapped	1864	0	0	1864
2	vASV80.0	1567007	16372	unmapped	16372	0	0	16372
2	vASV81.0	1211280	324	unmapped	324	0	0	324
2	vASV82.0	2508193	9006	unmapped	9006	0	0	9006
2	vASV83.0	2910155	1600	unmapped	1600	0	0	1600
2	vASV84.0	2589652	334	unmapped	334	0	0	334
2	vASV85.0	1604356	8996	unmapped	8996	0	0	8996
2	vASV86.0	2865794	5306	unmapped	5306	0	0	5306
2	vASV87.0	10843	80	unmapped	80	0	0	80
2	vASV88.0	1147150	2960	unmapped	2960	0	0	2960
2	vASV89.0	2853091	328	unmapped	328	0	0	328
2	vASV9.0	2847058	1116	unmapped	1116	0	0	1116
2	vASV90.0	1572753	62	unmapped	62	0	0	62
2	vASV91.0	1527506	40	unmapped	40	0	0	40
2	vASV92.0	581037	418	unmapped	418	0	0	418
2	vASV93.0	1567486	4588	unmapped	4588	0	0	4588
2	vASV94.0	173707	520	unmapped	520	0	0	520
2	vASV95.0	1437363	216	unmapped	216	0	0	216
2	vASV96.0	2029659	78	unmapped	78	0	0	78
2	vASV97.0	1544364	932	unmapped	932	0	0	932
2	vASV98.0	2894753	1258	unmapped	1258	0	0	1258
2	vASV99.0	2508187	1344	unmapped	1344	0	0	1344
