panel	sample	policy	profile	unique	split	split_source	has_exact	time_log	wall_clock	max_rss_kb	exit_status	status	command	elapsed_s
cami3_toy_human_gut_gtdb_source_readmap	0	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_toy_human_gut_gtdb_source_readmap.sample0.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample0_autoexact/minco.best_diff_unique.unfiltered.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample0_autoexact/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_toy_human_gut_gtdb_source_readmap.sample0.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:12.95	2824684	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
cami3_toy_human_gut_gtdb_source_readmap	1	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/cami3_toy_human_gut_gtdb_source_readmap.sample1.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample1_autoexact/minco.best_diff_unique.unfiltered.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample1_autoexact/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/cami3_toy_human_gut_gtdb_source_readmap.sample1.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:12.96	2853368	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
cami3_toy_human_gut_gtdb_source_readmap	1	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_toy_human_gut_gtdb_source_readmap.sample1.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample1_autoexact/minco.best_diff_unique.unfiltered.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample1_autoexact/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_toy_human_gut_gtdb_source_readmap.sample1.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:12.97	2852752	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
cami3_toy_human_gut_gtdb_source_readmap	2	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/cami3_toy_human_gut_gtdb_source_readmap.sample2.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample2_autoexact/minco.best_diff_unique.unfiltered.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample2_autoexact/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/cami3_toy_human_gut_gtdb_source_readmap.sample2.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:12.44	2796152	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
cami3_toy_human_gut_gtdb_source_readmap	2	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_toy_human_gut_gtdb_source_readmap.sample2.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample2_autoexact/minco.best_diff_unique.unfiltered.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample2_autoexact/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_toy_human_gut_gtdb_source_readmap.sample2.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:12.48	2797344	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
marine_setup_truth_profile_rescore	3	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/marine_setup_truth_profile_rescore.sample3.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv	split_exact	True	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/marine_setup_truth_profile_rescore.sample3.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:16.64	3448120	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
marine_setup_truth_profile_rescore	3	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/marine_setup_truth_profile_rescore.sample3.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv	split_exact	True	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/marine_setup_truth_profile_rescore.sample3.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:16.79	3450552	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
marine_setup_truth_profile_rescore	4	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/marine_setup_truth_profile_rescore.sample4.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv	split_exact	True	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/marine_setup_truth_profile_rescore.sample4.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:16.62	3426952	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
marine_setup_truth_profile_rescore	4	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/marine_setup_truth_profile_rescore.sample4.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv	split_exact	True	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/marine_setup_truth_profile_rescore.sample4.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:16.60	3426940	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
marine_setup_truth_profile_rescore	5	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/marine_setup_truth_profile_rescore.sample5.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample5_work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample5_work/minco.best_diff_split.exact.unfiltered.tsv	split_exact	True	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/marine_setup_truth_profile_rescore.sample5.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:16.44	3415188	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
marine_setup_truth_profile_rescore	5	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/marine_setup_truth_profile_rescore.sample5.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample5_work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample5_work/minco.best_diff_split.exact.unfiltered.tsv	split_exact	True	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/marine_setup_truth_profile_rescore.sample5.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:16.56	3415664	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
cami3_source_readmap_extension_after_recovery	3	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/cami3_source_readmap_extension_after_recovery.sample3.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample3_autoexact/minco.best_diff_unique.unfiltered.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample3_autoexact/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/cami3_source_readmap_extension_after_recovery.sample3.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:12.68	2816352	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
cami3_source_readmap_extension_after_recovery	3	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_source_readmap_extension_after_recovery.sample3.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample3_autoexact/minco.best_diff_unique.unfiltered.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample3_autoexact/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_source_readmap_extension_after_recovery.sample3.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:12.64	2816804	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
cami3_source_readmap_extension_after_recovery	4	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/cami3_source_readmap_extension_after_recovery.sample4.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample4_autoexact/minco.best_diff_unique.unfiltered.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample4_autoexact/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/cami3_source_readmap_extension_after_recovery.sample4.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:13.09	2853068	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
cami3_source_readmap_extension_after_recovery	4	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_source_readmap_extension_after_recovery.sample4.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample4_autoexact/minco.best_diff_unique.unfiltered.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample4_autoexact/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_source_readmap_extension_after_recovery.sample4.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:13.16	2860064	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
cami3_source_readmap_extension_after_recovery	5	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/cami3_source_readmap_extension_after_recovery.sample5.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample5_autoexact/minco.best_diff_unique.unfiltered.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample5_autoexact/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/cami3_source_readmap_extension_after_recovery.sample5.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:12.75	2810444	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
cami3_source_readmap_extension_after_recovery	5	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_source_readmap_extension_after_recovery.sample5.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample5_autoexact/minco.best_diff_unique.unfiltered.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample5_autoexact/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/cami3_source_readmap_extension_after_recovery.sample5.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:12.55	2810292	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
