sample	gtdb_species	abundance_pct_all	truth_abundance	source_taxids
3	s__Desulfococcus multivorans	0.1317	0.004485924008379177	897
3	s__Desulfocurvibacter africanus	0.0829	0.002823713745593271	873
3	s__Desulfotalea psychrophila	0.2147	0.007313043922543731	84980
3	s__Desulfovibrio desulfuricans	0.0439	0.001495308002793059	876
3	s__Dinoroseobacter shibae	0.0049	0.00016690225999284713	215813
3	s__Dokdonia sp000212355	0.0091	0.0003099613399867161	983548
3	s__Draconibacterium orientale	0.0098	0.00033380451998569425	1168034
3	s__Echinicola vietnamensis	0.0098	0.00033380451998569425	390884
3	s__Epibacterium sp000014065	0.0116	0.0003951155542687809	292414
3	s__Erythrobacter epoxidivorans	0.0098	0.00033380451998569425	361183
3	s__Erythrobacter ishigakiensis	0.0146	0.0004973006114072588	476157
3	s__Erythrobacter litoralis	0.3513	0.011965870190915754	39960
3	s__Filomicrobium insigne	0.0146	0.0004973006114072588	1608628
3	s__Flagellimonas_A lutaonensis	0.122	0.004155525656964765	516051
3	s__Flammeovirga yaeyamensis	0.1513	0.005153533048350565	1191459
3	s__Flavobacterium crassostreae	0.0195	0.000664202871400106	1763534
3	s__Flavobacterium frigidarium	0.0049	0.00016690225999284713	99286
3	s__Flavobacterium psychrophilum	0.1382	0.0047073249655125455	96345
3	s__Formosa agariphila	0.0098	0.00033380451998569425	320324
3	s__Formosa haliotis	0.1513	0.005153533048350565	1555194
3	s__Francisella noatunensis	0.0293	0.0009980073913858003	657445
3	s__Francisella uliginis	0.0049	0.00016690225999284713	573570
3	s__Geoglobus acetivorans	0.0049	0.00016690225999284713	565033
3	s__Geoglobus ahangari	0.0049	0.00016690225999284713	113653
3	s__Glaciecola nitratireducens	0.1366	0.004652826268372024	300231
3	s__Gloeomargarita lithophora	0.0829	0.002823713745593271	1188228
3	s__Gymnodinialimonas sp000013565	0.0098	0.00033380451998569425	290400
3	s__Hahella chejuensis	0.0537	0.0018291125227787532	158327
3	s__Haloarcula hispanica	0.0049	0.00016690225999284713	51589
3	s__Halobacteriovorax marinus	0.0293	0.0009980073913858003	97084
3	s__Halodesulfurarchaeum formicicum	0.0146	0.0004973006114072588	1873524
3	s__Haloferax mediterranei	0.0195	0.000664202871400106	2252
3	s__Halogeometricum borinquense	0.0049	0.00016690225999284713	60847
3	s__Halolamina sediminis	0.0049	0.00016690225999284713	1480675
3	s__Halomonas aestuarii	0.122	0.004155525656964765	1897729
3	s__Halomonas elongata	0.0026	8.856038285334745e-05	2746
3	s__Halopseudomonas litoralis	0.0146	0.0004973006114072588	797277
3	s__Haloquadratum walsbyi	0.039	0.001328405742800212	293091
3	s__Halorhabdus tiamatea	0.039	0.001328405742800212	430914
3	s__Helicobacter cetorum	0.0098	0.00033380451998569425	138563
3	s__Helicobacter_G enhydrae	0.0195	0.000664202871400106	222136
3	s__Henriciella sp001854405	0.0146	0.0004973006114072588	1906738
3	s__Hippea maritima	0.0049	0.00016690225999284713	84405
3	s__Hirschia baltica	0.0072	0.0002452441371323468	2724
3	s__Hoeflea sp001011155	0.0244	0.0008311051313929531	1620421
3	s__Hungateiclostridium thermocellum	0.0244	0.0008311051313929531	1515
3	s__Hydrogenophaga crassostreae	0.0878	0.002990616005586118	1763535
3	s__Hydrogenovibrio crunogenus	0.0195	0.000664202871400106	39765
3	s__Hyperthermus butylicus	2.103	0.07163172505407298	54248
3	s__Hyphomicrobium_C nitrativorans	0.1317	0.004485924008379177	1427356
3	s__Hyphomonas neptunia	0.161	0.005483931399764977	81032
3	s__IMCC9063 sp000195085	0.0002	6.812337142565189e-06	1002672
3	s__Idiomarina loihiensis	0.0049	0.00016690225999284713	135577
3	s__Ignicoccus hospitalis	0.0049	0.00016690225999284713	160233
3	s__Ignicoccus islandicus	0.0098	0.00033380451998569425	54259
3	s__Ilyobacter polytropus	0.0342	0.0011649096513786474	167642
3	s__Isoalcanivorax pacificus	0.0098	0.00033380451998569425	1306787
3	s__JBDGSM01 sp001761425	0.039	0.001328405742800212	1737403
3	s__Kangiella geojedonensis	0.0244	0.0008311051313929531	914150
3	s__Kangiella koreensis	0.0098	0.00033380451998569425	261964
3	s__Kangiella sediminilitoris	0.0049	0.00016690225999284713	1144748
3	s__Kosmotoga olearia	0.0195	0.000664202871400106	651457
3	s__Kytococcus sedentarius	0.0049	0.00016690225999284713	1276
3	s__Lacimicrobium alkaliphilum	0.0098	0.00033380451998569425	1526571
3	s__Lacinutrix sp000211855	0.3562	0.012132772450908602	983544
3	s__Lactococcus garvieae	0.0293	0.0009980073913858003	1363
3	s__Leisingera methylohalidivorans	0.039	0.001328405742800212	133924
3	s__Leuconostoc lactis	0.0195	0.000664202871400106	1246
3	s__Luteimonas sp001717465	0.0244	0.0008311051313929531	1896164
3	s__MONJU sp000801295	0.0146	0.0004973006114072588	1248727
3	s__MTP4 sp000970045	0.0586	0.0019960147827716005	1434100
3	s__Magnetococcus marinus	0.0683	0.002326413134186012	1124597
3	s__Magnetospira sp000968135	0.1947	0.006631810208287212	1288970
3	s__Maribacter dokdonensis	0.0244	0.0008311051313929531	1644130
3	s__Maribacter_A sp000153165	0.0049	0.00016690225999284713	313603
3	s__Maricaulis maris	0.0075	0.0002554626428461946	74318
3	s__Maridesulfovibrio hydrothermalis	0.122	0.004155525656964765	191026
3	s__Marinithermus hydrothermalis	0.0537	0.0018291125227787532	186192
3	s__Marinitoga piezophila	0.0098	0.00033380451998569425	149715
3	s__Marinobacter psychrophilus	0.0195	0.000664202871400106	490759
3	s__Marinobacter salinus	0.0108	0.00036786620569852023	1874317
3	s__Marinobacter similis	0.0244	0.0008311051313929531	1420916
3	s__Marinobacterium_A aestuarii	0.023	0.0007834187713949967	1821621
3	s__Marinomonas mediterranea	0.0976	0.0033244205255718124	119864
3	s__Marinomonas posidonica	0.2488	0.008474547405351095	936476
3	s__Marinovum algicola	0.0042	0.00014305907999386896	42444
3	s__Marivirga tractuosa	0.1171	0.003988623396971918	1006
3	s__Marivivens geojensis	0.0012	4.087402285539113e-05	1920883
3	s__Metabacillus weihaiensis	0.0098	0.00033380451998569425	1547283
3	s__Methanocaldococcus bathoardescens	0.0098	0.00033380451998569425	1301915
3	s__Methanocaldococcus jannaschii	0.0244	0.0008311051313929531	2190
3	s__Methanocaldococcus vulcanius	0.0683	0.002326413134186012	73913
3	s__Methanococcoides methylutens	0.0098	0.00033380451998569425	2226
3	s__Methanococcus maripaludis	0.0244	0.0008311051313929531	39152
3	s__Methanococcus voltae	0.0098	0.00033380451998569425	2188
3	s__Methanohalophilus halophilus	0.0244	0.0008311051313929531	2177
3	s__Methanosarcina siciliae	0.1464	0.004986630788357718	38027
3	s__Methanosarcina sp000969965	0.0049	0.00016690225999284713	1434102
3	s__Methanotorris igneus	0.0098	0.00033380451998569425	2189
3	s__Methyloceanibacter caenitepidi	0.1903	0.006481938791150777	1384459
3	s__Methylomonas methanica	0.244	0.00831105131392953	421
3	s__Methylophaga nitratireducenticrescens	0.0195	0.000664202871400106	754476
3	s__Micrococcus luteus	0.0293	0.0009980073913858003	1270
3	s__Micromonospora arenicola	0.0222	0.0007561694228247361	168697
3	s__Micromonospora gifhornensis	0.0236	0.0008038557828226923	1003110
3	s__Micromonospora krabiensis	0.0071	0.00024183796856106423	307121
3	s__Micromonospora tropica	0.0593	0.0020198579627705784	168695
3	s__Moritella marina	0.0075	0.0002554626428461946	90736
3	s__Moritella viscosa	0.2707	0.009220498322461983	80854
3	s__Mycobacterium rhodesiae	0.0049	0.00016690225999284713	36814
3	s__Myxococcus fulvus	0.0146	0.0004973006114072588	33
3	s__Nanoarchaeum equitans	0.1025	0.003491322785564659	160232
3	s__Nautilia profundicola	0.0195	0.000664202871400106	244787
3	s__Nitratifractor salsuginis	0.0146	0.0004973006114072588	269261
3	s__Nitratiruptor sp000010325	0.0146	0.0004973006114072588	387092
3	s__Nitrosarchaeum limnae	0.0244	0.0008311051313929531	1007084
3	s__Nitrosococcus halophilus	1.9078	0.06498288400292934	133539
3	s__Nitrosococcus oceani	0.444	0.01512338845649472	1229
3	s__Nitrosopelagicus brevis	0.0829	0.002823713745593271	1410606
3	s__Nitrosopumilus koreensis	0.0098	0.00033380451998569425	1510466
3	s__Nitrosopumilus maritimus	0.0049	0.00016690225999284713	338192
3	s__Nitrosopumilus piranensis	0.0244	0.0008311051313929531	1582439
3	s__Nitrosopumilus sediminis	0.122	0.004155525656964765	1229909
3	s__Nodularia spumigena	0.0195	0.000664202871400106	70799
3	s__Nonlabens dokdonensis	0.0342	0.0011649096513786474	328515
3	s__Nonlabens marinus	0.0049	0.00016690225999284713	930802
3	s__Nonlabens sp900101765	0.0439	0.001495308002793059	1336802
3	s__Novosphingobium pentaromativorans	0.0439	0.001495308002793059	205844
3	s__Novosphingobium sp000253255	0.0927	0.0031575182655789653	702113
3	s__Oceanithermus profundus	0.0146	0.0004973006114072588	187137
3	s__Oceanobacillus iheyensis	0.0049	0.00016690225999284713	182710
3	s__Octadecabacter antarcticus	0.0683	0.002326413134186012	1217908
3	s__Octadecabacter arcticus	0.0195	0.000664202871400106	53946
3	s__Octadecabacter temperatus	0.0293	0.0009980073913858003	1458307
3	s__Oleispira antarctica	0.0049	0.00016690225999284713	188908
3	s__Ornithinicoccus hydrothermalis	0.0293	0.0009980073913858003	1758689
3	s__Oscillibacter valericigenes	0.1415	0.004819728528364871	351091
3	s__Owenweeksia hongkongensis	0.0049	0.00016690225999284713	253245
3	s__Paenibacillus_AQ crassostreae	0.0293	0.0009980073913858003	1763538
3	s__Palaeococcus pacificus	0.5367	0.01828090672207368	971279
3	s__Paraglaciecola chathamensis	0.0488	0.0016622102627859062	983545
3	s__Paraglaciecola psychrophila	0.0229	0.0007800126028237142	326544
3	s__Paraoerskovia marina	0.0683	0.002326413134186012	545619
3	s__Parasynechococcus sp000161795	0.0049	0.00016690225999284713	166314
3	s__Parasynechococcus sp000737535	0.0098	0.00033380451998569425	1280380
3	s__Parasynechococcus sp000737595	0.039	0.001328405742800212	585425
3	s__Paraurantiacibacter namhicola	0.0293	0.0009980073913858003	645517
3	s__Parvularcula bermudensis	0.0439	0.001495308002793059	208216
3	s__Pelagibacter sp000299095	0.039	0.001328405742800212	859653
3	s__Pelagibacterium halotolerans	0.0244	0.0008311051313929531	531813
3	s__Persephonella marina	0.0342	0.0011649096513786474	309805
3	s__Phaeobacter gallaeciensis	0.1153	0.003927312362688832	60890
3	s__Phaeobacter inhibens	0.0293	0.0009980073913858003	221822
3	s__Photobacterium gaetbulicola	0.039	0.001328405742800212	1295392
3	s__Photobacterium phosphoreum	0.0195	0.000664202871400106	659
3	s__Photobacterium profundum	0.0049	0.00016690225999284713	74109
3	s__Phycisphaera mikurensis	0.0342	0.0011649096513786474	547188
3	s__Piscirickettsia salmonis	0.2098	0.007146141662550883	1238
3	s__Planktomarina temperata	0.0067	0.00022821329427593384	1284658
3	s__Planococcus antarcticus	0.0098	0.00033380451998569425	161360
3	s__Planococcus donghaensis	0.0098	0.00033380451998569425	414778
3	s__Planococcus kocurii	0.0098	0.00033380451998569425	1374
3	s__Polaribacter todarodis	0.0586	0.0019960147827716005	1850252
3	s__Polaribacter vadi	0.0342	0.0011649096513786474	1774273
3	s__Prochlorococcus_A sp000757845	0.0098	0.00033380451998569425	1501268
3	s__Prochlorococcus_B sp000757865	0.0098	0.00033380451998569425	1501269
3	s__Prosthecochloris vibrioformis	0.0195	0.000664202871400106	1868325
3	s__Pseudalgibacter alginicilyticus	0.1854	0.006315036531157931	1736674
3	s__Pseudoalteromonas atlantica	0.0195	0.000664202871400106	288
3	s__Pseudoalteromonas haloplanktis	0.0098	0.00033380451998569425	228
3	s__Pseudoalteromonas luteoviolacea	0.0195	0.000664202871400106	43657
3	s__Pseudoalteromonas phenolica	0.0342	0.0011649096513786474	161398
3	s__Pseudoalteromonas piratica	0.0049	0.00016690225999284713	1348114
3	s__Pseudoalteromonas rubra	0.0195	0.000664202871400106	43658
3	s__Pseudoalteromonas tetraodonis	0.0439	0.001495308002793059	234831
3	s__Pseudodesulfovibrio piezophilus	0.0732	0.002493315394178859	879567
3	s__Pseudovibrio sp000156235	0.0105	0.00035764769998467244	911045
3	s__Psychrobacter glaciei	0.0098	0.00033380451998569425	1112209
3	s__Psychrobacter sp000586415	0.444	0.01512338845649472	1298608
3	s__Psychromonas ingrahamii	0.0098	0.00033380451998569425	357794
3	s__Psychromonas sp000153405	0.0049	0.00016690225999284713	314282
3	s__Pusillimonas_C sp000209655	0.0049	0.00016690225999284713	1007105
3	s__Pyrobaculum aerophilum	0.039	0.001328405742800212	13773
3	s__Pyrococcus abyssi	0.0049	0.00016690225999284713	29292
3	s__Pyrococcus furiosus	0.0293	0.0009980073913858003	2261
3	s__Pyrococcus horikoshii	0.0244	0.0008311051313929531	53953
3	s__Pyrococcus sp000211475	0.1561	0.00531702913977213	342949
3	s__Pyrococcus yayanosii	0.0049	0.00016690225999284713	1008460
3	s__RCC307 sp000063525	0.0878	0.002990616005586118	316278
3	s__Rhodobacter xanthinilyticus	0.0067	0.00022821329427593384	1850250
3	s__Rhodococcoides sp000954115	0.039	0.001328405742800212	1564114
3	s__Rhodococcus_F sp001767395	0.0049	0.00016690225999284713	679318
3	s__Rhodoferax ferrireducens	0.0244	0.0008311051313929531	192843
3	s__Rhodothermus marinus	0.0634	0.002159510874193165	29549
3	s__Rhodovulum sulfidophilum	0.0195	0.000664202871400106	35806
3	s__Rivularia sp000316665	0.0098	0.00033380451998569425	373994
3	s__Robiginitalea biformata	0.0195	0.000664202871400106	252307
3	s__Roseibacterium elongatum	0.0476	0.001621336239930515	159346
3	s__Roseobacter denitrificans	0.0927	0.0031575182655789653	2434
3	s__Roseobacter litoralis	0.0098	0.00033380451998569425	42443
3	s__Ruthia magnifica	0.0146	0.0004973006114072588	386487
3	s__Saccharophagus degradans	0.0293	0.0009980073913858003	86304
3	s__Salinibacter ruber	0.0195	0.000664202871400106	146919
3	s__Salinispira pacifica	0.0098	0.00033380451998569425	1307761
3	s__Salipiger sp001687105	0.0342	0.0011649096513786474	1792508
3	s__Salmonella enterica	0.0049	0.00016690225999284713	28901
3	s__Saprospira grandis	0.0439	0.001495308002793059	1008
3	s__Sedimenticola thiotaurini	0.0049	0.00016690225999284713	1543721
3	s__Sediminicola sp001430825	0.0049	0.00016690225999284713	1453352
3	s__Shewanella amazonensis	0.0098	0.00033380451998569425	60478
3	s__Shewanella baltica	0.2049	0.006979239402558036	62322
3	s__Shewanella denitrificans	0.0098	0.00033380451998569425	192073
3	s__Shewanella halifaxensis	0.1659	0.005650833659757824	271098
3	s__Shewanella pealeana	0.0049	0.00016690225999284713	70864
3	s__Shewanella piezotolerans	0.0488	0.0016622102627859062	404011
3	s__Shewanella sediminis	0.0049	0.00016690225999284713	271097
3	s__Shewanella sp029835735	0.161	0.005483931399764977	94122
3	s__Shewanella woodyi	0.0049	0.00016690225999284713	60961
3	s__Siansivirga zeaxanthinifaciens	0.0007	2.384317999897816e-05	762954
3	s__Simiduia agarivorans	0.0098	0.00033380451998569425	447471
3	s__Spiribacter curvatus	2.5519	0.08692201577056052	1335757
3	s__Spiribacter salinus	0.8002	0.02725616090740332	1335746
3	s__Spongiibacter sp001010805	0.0244	0.0008311051313929531	1620392
3	s__Staphylococcus epidermidis	0.0488	0.0016622102627859062	1282
3	s__Staphylococcus equorum	0.039	0.001328405742800212	246432
3	s__Staphylococcus warneri	1.1027	0.03755982083553317	1292
3	s__Staphylothermus marinus	0.0098	0.00033380451998569425	2280
3	s__Stappia sp900105595	0.0098	0.00033380451998569425	1881061
3	s__Streptococcus agalactiae	0.0098	0.00033380451998569425	1311
3	s__Streptococcus iniae	0.0293	0.0009980073913858003	1346
3	s__Streptomyces albus	0.0098	0.00033380451998569425	1888
3	s__Sulfitobacter alexandrii	0.0049	0.00016690225999284713	1917485
3	s__Sulfurimonas denitrificans	0.0244	0.0008311051313929531	39766
3	s__Sulfurovum sp000010345	1.2345	0.042049151012483625	387093
3	s__Synechococcus_C sp000014585	0.0195	0.000664202871400106	64471
3	s__Synechococcus_C sp000063505	0.0244	0.0008311051313929531	32051
3	s__Syntrophotalea acetylenica	1.1423	0.03890866358976108	29542
3	s__Syntrophotalea carbinolica	0.0629	0.0021424800313367518	19
3	s__Thalassolituus oleivorans	0.3966	0.01350886455370677	187493
3	s__Thalassoporum mexicanum	0.0244	0.0008311051313929531	82654
3	s__Thalassotalea_A crassostreae	0.0195	0.000664202871400106	1763536
3	s__Thermaerobacter marianensis	0.0146	0.0004973006114072588	73919
3	s__Thermoclostridium stercorarium	0.0244	0.0008311051313929531	1510
3	s__Thermococcus eurythermalis	0.0049	0.00016690225999284713	1505907
3	s__Thermococcus gammatolerans	0.0049	0.00016690225999284713	187878
3	s__Thermococcus onnurineus	0.0146	0.0004973006114072588	342948
3	s__Thermococcus piezophilus	0.0049	0.00016690225999284713	1712654
3	s__Thermococcus sp000151205	0.0049	0.00016690225999284713	246969
3	s__Thermococcus sp000221185	0.0488	0.0016622102627859062	1042877
3	s__Thermococcus_A litoralis	0.0098	0.00033380451998569425	2265
3	s__Thermodesulfatator indicus	0.0098	0.00033380451998569425	171695
3	s__Thermoplasma volcanium	0.0049	0.00016690225999284713	50339
3	s__Thermosediminibacter oceani	0.0049	0.00016690225999284713	291990
3	s__Thermosipho melanesiensis	0.0146	0.0004973006114072588	46541
3	s__Thermotoga maritima	0.1708	0.0058177359197506716	126740,2336
3	s__Thermotoga neapolitana	0.0049	0.00016690225999284713	2337
3	s__Thermovirga lienii	0.0439	0.001495308002793059	336261
3	s__Thioflavicoccus mobilis	0.2147	0.007313043922543731	80679
3	s__Thiolapillus brandeum	0.1269	0.0043224279169576125	1076588
3	s__Tistrella mobilis	0.0616	0.0020981998399100784	171437
3	s__Tsuneonella dongtanensis	0.0049	0.00016690225999284713	692370
3	s__UJ101 sp001880285	0.0146	0.0004973006114072588	1150389
3	s__Vibrio alginolyticus	0.0195	0.000664202871400106	663
3	s__Vibrio anguillarum	0.2342	0.007977246793943836	55601
3	s__Vibrio breoganii	0.0098	0.00033380451998569425	553239
3	s__Vibrio campbellii	0.0049	0.00016690225999284713	680
3	s__Vibrio cholerae	0.1561	0.00531702913977213	666
3	s__Vibrio coralliilyticus	0.2537	0.008641449665343942	190893
3	s__Vibrio furnissii	0.0293	0.0009980073913858003	29494
3	s__Vibrio harveyi	0.0439	0.001495308002793059	669
3	s__Vibrio natriegens	0.0098	0.00033380451998569425	1116375
3	s__Vibrio nigripulchritudo	0.0244	0.0008311051313929531	28173
3	s__Vibrio parahaemolyticus	0.0049	0.00016690225999284713	670
3	s__Vibrio scophthalmi	0.1708	0.0058177359197506716	45658
3	s__Vibrio tasmaniensis	0.0976	0.0033244205255718124	212663
3	s__Vibrio tubiashii	0.0829	0.002823713745593271	29498
3	s__Vibrio vulnificus	0.0293	0.0009980073913858003	672
3	s__Vreelandella titanicae	0.0998	0.0033993562341400295	1380358
3	s__Wenyingzhuangia fucanilytica	0.0546	0.0018597680399202966	1790137
3	s__Woeseia oceani	0.0732	0.002493315394178859	1548547
3	s__Xianfuyuplasma sp000755705	0.0976	0.0033244205255718124	1541959
3	s__Yersinia aldovae	0.0195	0.000664202871400106	29483
3	s__Yersinia ruckeri	0.0195	0.000664202871400106	29486
3	s__Zunongwangia profunda	0.0732	0.002493315394178859	398743
4	s__Aciduliprofundum boonei	0.0192	0.00066057469998899	379547
4	s__Acinetobacter venetianus	0.0575	0.001978283606737861	52133
4	s__Aegicerativicinus sp900104375	0.0096	0.000330287349994495	1250295
4	s__Aeromonas salmonicida	0.0384	0.00132114939997798	645
4	s__Aeropyrum camini	0.0384	0.00132114939997798	229980
4	s__Alcanivorax borkumensis	0.0096	0.000330287349994495	59754
4	s__Aliivibrio salmonicida	0.4219	0.014515440933612234	40269
4	s__Aliivibrio wodanis	0.5178	0.017814873940328074	80852
4	s__Alteraurantiacibacter atlanticus	0.0288	0.000990862049983485	1648404
4	s__Alteriqipengyuania bathyomarina	0.0479	0.0016479962567433656	1634516
4	s__Alteromonas australica	0.0192	0.00066057469998899	589873
4	s__Alteromonas macleodii	0.7959	0.027382885610481102	28108
4	s__Alteromonas mediterranea	1.3162	0.04528377188153691	314275
4	s__Aquibium oceanicum	0.0192	0.00066057469998899	1670800
4	s__Aquiluna sp900100865	0.0096	0.000330287349994495	1855377
4	s__Archaeoglobus fulgidus	0.2014	0.006929153363426177	2234
4	s__Bacillus pumilus	0.0192	0.00066057469998899	1408
4	s__Bdellovibrio bacteriovorus	0.0384	0.00132114939997798	959
4	s__Belliella baltica	0.0192	0.00066057469998899	232259
4	s__Bernardetia litoralis	0.0096	0.000330287349994495	999
4	s__Brucella melitensis	0.048	0.001651436749972475	120576,120577
4	s__Campylobacter_D peloridis	0.0192	0.00066057469998899	488546
4	s__Carnobacterium divergens	0.0384	0.00132114939997798	2748
4	s__Celeribacter marinus	0.0096	0.000330287349994495	1397108
4	s__Cellulophaga algicola	0.0111	0.00038189474843113486	59600
4	s__Cellulophaga baltica	0.0771	0.002652620279643288	76594
4	s__Cellulophaga lytica	0.0288	0.000990862049983485	979
4	s__Cenarchaeum symbiosum	0.0192	0.00066057469998899	46770
4	s__Chlorobium phaeobacteroides	0.1342	0.004617141913464712	1096
4	s__Chloroherpeton thalassium	0.0575	0.001978283606737861	100716
4	s__Christiangramia sp900105135	0.0006	2.0642959374655937e-05	1250205
4	s__Corynebacterium maris	0.0096	0.000330287349994495	575200
4	s__Corynebacterium phocae	0.0671	0.002308570956732356	161895
4	s__Corynebacterium stationis	0.0192	0.00066057469998899	1705
4	s__Croceibacter atlanticus	0.0089	0.00030620389739072977	313588
4	s__Cyclobacterium amurskyense	0.0192	0.00066057469998899	320787
4	s__Cycloclasticus pugetii	0.9014	0.031012605967191437	1329899
4	s__Deferribacter desulfuricans	0.0096	0.000330287349994495	197162
4	s__Denitrovibrio acetiphilus	0.0096	0.000330287349994495	118000
4	s__Desulfobacula toluolica	0.1918	0.006598866013431681	28223
4	s__Desulfocapsa sulfexigens	0.0288	0.000990862049983485	65555
4	s__Desulfococcus multivorans	0.1055	0.0036297203567103357	897
4	s__Desulfocurvibacter africanus	0.0863	0.002969145656721346	873
4	s__Desulfotalea psychrophila	0.0671	0.002308570956732356	84980
4	s__Desulfovibrio desulfuricans	0.0384	0.00132114939997798	876
4	s__Dinoroseobacter shibae	0.0192	0.00066057469998899	215813
4	s__Dokdonia sp000212355	0.1878	0.006461246284267309	983548
4	s__Dokdonia sp947496725	0.0192	0.00066057469998899	313590
4	s__Draconibacterium orientale	0.0192	0.00066057469998899	1168034
4	s__Epibacterium sp000014065	0.0069	0.00023739403280854327	292414
4	s__Erythrobacter epoxidivorans	0.0096	0.000330287349994495	361183
4	s__Erythrobacter ishigakiensis	0.0096	0.000330287349994495	476157
4	s__Erythrobacter litoralis	0.2493	0.008577149620169542	39960
4	s__Filomicrobium insigne	0.0192	0.00066057469998899	1608628
4	s__Flagellimonas_A lutaonensis	0.0096	0.000330287349994495	516051
4	s__Flammeovirga yaeyamensis	0.5657	0.01946287019707144	1191459
4	s__Flavobacterium psychrophilum	0.2117	0.007283524166024437	96345
4	s__Flexistipes sinusarabici	0.0096	0.000330287349994495	2352
4	s__Francisella noatunensis	0.0288	0.000990862049983485	657445
4	s__Francisella uliginis	0.0096	0.000330287349994495	573570
4	s__Glaciecola nitratireducens	0.0575	0.001978283606737861	300231
4	s__Gloeomargarita lithophora	0.0192	0.00066057469998899	1188228
4	s__Gymnodinialimonas sp000013565	0.0384	0.00132114939997798	290400
4	s__Hahella chejuensis	0.0192	0.00066057469998899	158327
4	s__Halanaeroarchaeum sulfurireducens	0.0096	0.000330287349994495	1604004
4	s__Halolamina sediminis	0.0096	0.000330287349994495	1480675
4	s__Halomonas aestuarii	0.1342	0.004617141913464712	1897729
4	s__Halomonas elongata	0.002	6.880986458218647e-05	2746
4	s__Halorhabdus tiamatea	0.0575	0.001978283606737861	430914
4	s__Hungateiclostridium thermocellum	0.0575	0.001978283606737861	1515
4	s__Hydrogenovibrio crunogenus	0.0192	0.00066057469998899	39765
4	s__Hyperthermus butylicus	1.6013	0.05509261807772759	54248
4	s__Hyphomicrobium_C nitrativorans	0.326	0.011216007926896393	1427356
4	s__Hyphomonas neptunia	0.1342	0.004617141913464712	81032
4	s__Idiomarina loihiensis	0.0096	0.000330287349994495	135577
4	s__Ignicoccus hospitalis	0.0192	0.00066057469998899	160233
4	s__Ilyobacter polytropus	0.0096	0.000330287349994495	167642
4	s__Isoalcanivorax pacificus	0.0096	0.000330287349994495	1306787
4	s__Kangiella geojedonensis	0.0192	0.00066057469998899	914150
4	s__Kangiella koreensis	0.0288	0.000990862049983485	261964
4	s__Lacinutrix sp000211855	0.0959	0.0032994330067158406	983544
4	s__Lactococcus garvieae	0.0096	0.000330287349994495	1363
4	s__Leisingera methylohalidivorans	0.0096	0.000330287349994495	133924
4	s__Leuconostoc lactis	0.0096	0.000330287349994495	1246
4	s__MONJU sp000801295	0.0096	0.000330287349994495	1248727
4	s__MRBY01 sp001693275	0.0192	0.00066057469998899	32049
4	s__MTP4 sp000970045	0.0192	0.00066057469998899	1434100
4	s__Magnetospira sp000968135	0.1731	0.005955493779588239	1288970
4	s__Maribacter dokdonensis	0.0096	0.000330287349994495	1644130
4	s__Maribacter_A sp000153165	0.0384	0.00132114939997798	313603
4	s__Marinitoga piezophila	0.0192	0.00066057469998899	149715
4	s__Marinobacter adhaerens	0.0096	0.000330287349994495	1033846
4	s__Marinobacter psychrophilus	0.0959	0.0032994330067158406	490759
4	s__Marinobacter salinus	0.0141	0.00048510954530441453	1874317
4	s__Marinobacter similis	0.0479	0.0016479962567433656	1420916
4	s__Marinobacterium_A aestuarii	0.0306	0.0010527909281074527	1821621
4	s__Marinomonas mediterranea	0.0096	0.000330287349994495	119864
4	s__Marinomonas posidonica	0.7192	0.02474402730375425	936476
4	s__Marinovum algicola	0.0027	9.289331718595173e-05	42444
4	s__Marivirga tractuosa	0.0288	0.000990862049983485	1006
4	s__Marivivens geojensis	0.0037	0.00012729824947704495	1920883
4	s__Metabacillus weihaiensis	0.0192	0.00066057469998899	1547283
4	s__Methanocaldococcus sp000025525	0.0096	0.000330287349994495	644281
4	s__Methanocaldococcus vulcanius	0.0288	0.000990862049983485	73913
4	s__Methanococcus maripaludis	0.0671	0.002308570956732356	39152
4	s__Methanococcus voltae	0.0192	0.00066057469998899	2188
4	s__Methanoculleus marisnigri	0.0384	0.00132114939997798	2198
4	s__Methanosarcina siciliae	0.1726	0.005938291313442692	38027
4	s__Methyloceanibacter caenitepidi	0.5945	0.020453732247054927	1384459
4	s__Methylomonas methanica	0.0767	0.002638858306726851	421
4	s__Micrococcus luteus	0.0384	0.00132114939997798	1270
4	s__Micromonospora arenicola	0.0726	0.0024977980843333683	168697
4	s__Micromonospora gifhornensis	0.0164	0.000564240889573929	1003110
4	s__Micromonospora krabiensis	0.0233	0.0008016349223824723	307121
4	s__Micromonospora tropica	0.0412	0.001417483210393041	168695
4	s__Moritella marina	0.0102	0.00035093030936915096	90736
4	s__Moritella viscosa	0.3159	0.010868518110756353	80854
4	s__Myxococcus fulvus	0.0096	0.000330287349994495	33
4	s__Nanoarchaeum equitans	0.0288	0.000990862049983485	160232
4	s__Nautilia profundicola	0.0096	0.000330287349994495	244787
4	s__Nitratifractor salsuginis	0.0096	0.000330287349994495	269261
4	s__Nitrosarchaeum limnae	0.1342	0.004617141913464712	1007084
4	s__Nitrosococcus halophilus	0.6712	0.023092590553781777	133539
4	s__Nitrosococcus oceani	0.0288	0.000990862049983485	1229
4	s__Nitrosopelagicus brevis	0.0671	0.002308570956732356	1410606
