panel	sample	method	gtdb_species	status	truth_abundance	pred_abundance	signed_error_pp	abs_error_pp	truth_source	pred_source	prediction_rule	rank_abs_error
hmp_airskin_gtdb_source_abundance	16	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Staphylococcus epidermidis	TP	0.029881791567907507	0.03594609101141532	0.6064299443507812	0.6064299443507812	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/minco_sample16_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	4
hmp_airskin_gtdb_source_abundance	16	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Finegoldia magna_H	TP	0.029881791567907507	0.03433443620368932	0.4452644635781811	0.4452644635781811	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/minco_sample16_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	5
hmp_airskin_gtdb_source_abundance	16	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Staphylococcus pseudintermedius	TP	0.009960597189302502	0.012906592460572805	0.2945995271270303	0.2945995271270303	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/minco_sample16_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	6
hmp_airskin_gtdb_source_abundance	16	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Staphylococcus equorum	TP	0.009960597189302502	0.012886124435952405	0.29255272466499027	0.29255272466499027	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/minco_sample16_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	7
hmp_airskin_gtdb_source_abundance	16	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Streptococcus hominis	TP	0.009960597189302502	0.011168036286771805	0.12074390974693028	0.12074390974693028	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/minco_sample16_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	8
hmp_airskin_gtdb_source_abundance	16	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Staphylococcus warneri	TP	0.03984238875721001	0.03906257407302302	-0.07798146841869885	0.07798146841869885	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/minco_sample16_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	9
hmp_airskin_gtdb_source_abundance	16	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Campylobacter_D jejuni	TP	0.009960597189305502	0.009646659403076406	-0.031393778622909596	0.031393778622909596	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/minco_sample16_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	10
hmp_airskin_gtdb_source_abundance	16	sylph_gtdb_source_abundance	s__Staphylococcus warneri	TP	0.03984238875721001	0.03396403396403397	-0.5878354793176042	0.5878354793176042	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample16/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	1
hmp_airskin_gtdb_source_abundance	16	sylph_gtdb_source_abundance	s__Staphylococcus aureus	TP	0.751360221596483	0.7533747533747533	0.20145317782703787	0.20145317782703787	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample16/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	2
hmp_airskin_gtdb_source_abundance	16	sylph_gtdb_source_abundance	s__Propionibacterium freudenreichii	TP	0.049802985946512515	0.050945050945050946	0.11420649985384307	0.11420649985384307	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample16/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	3
hmp_airskin_gtdb_source_abundance	16	sylph_gtdb_source_abundance	s__Finegoldia magna_H	TP	0.029881791567907507	0.03087603087603088	0.09942393081233715	0.09942393081233715	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample16/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	4
hmp_airskin_gtdb_source_abundance	16	sylph_gtdb_source_abundance	s__Staphylococcus epidermidis	TP	0.029881791567907507	0.03087603087603088	0.09942393081233715	0.09942393081233715	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample16/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	5
hmp_airskin_gtdb_source_abundance	16	sylph_gtdb_source_abundance	s__Staphylococcus lugdunensis	TP	0.059388431806766416	0.060208060208060216	0.08196284012937996	0.08196284012937996	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample16/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	6
hmp_airskin_gtdb_source_abundance	16	sylph_gtdb_source_abundance	s__Campylobacter_D jejuni	TP	0.009960597189305502	0.009396009396009396	-0.056458779329610596	0.056458779329610596	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample16/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	7
hmp_airskin_gtdb_source_abundance	16	sylph_gtdb_source_abundance	s__Staphylococcus equorum	TP	0.009960597189302502	0.010161010161010162	0.02004129717076593	0.02004129717076593	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample16/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	8
hmp_airskin_gtdb_source_abundance	16	sylph_gtdb_source_abundance	s__Staphylococcus pseudintermedius	TP	0.009960597189302502	0.01014001014001014	0.017941295070763794	0.017941295070763794	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample16/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	9
hmp_airskin_gtdb_source_abundance	16	sylph_gtdb_source_abundance	s__Streptococcus hominis	TP	0.009960597189302502	0.01005901005901006	0.009841286970755682	0.009841286970755682	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample16/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	10
hmp_airskin_gtdb_source_abundance	17	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Staphylococcus aureus	TP	0.6129421284012444	0.5062832210182128	-10.665890738303164	10.665890738303164	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	1
hmp_airskin_gtdb_source_abundance	17	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Staphylococcus argenteus	TP	0.003105590062111607	0.04037076131816811	3.72651712560565	3.72651712560565	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	2
hmp_airskin_gtdb_source_abundance	17	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Staphylococcus equorum_A	FP	0.0	0.017124890766956745	1.7124890766956744	1.7124890766956744	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	3
hmp_airskin_gtdb_source_abundance	17	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Streptococcus sp048524165	FP	0.0	0.009811495840339525	0.9811495840339526	0.9811495840339526	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	4
hmp_airskin_gtdb_source_abundance	17	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Streptococcus pseudopneumoniae	FP	0.0	0.009208385802896825	0.9208385802896825	0.9208385802896825	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	5
hmp_airskin_gtdb_source_abundance	17	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Staphylococcus schleiferi	FP	0.0	0.006565450650503918	0.6565450650503918	0.6565450650503918	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	6
hmp_airskin_gtdb_source_abundance	17	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Phocaeicola sp948579315	FP	0.0	0.0063343845646632166	0.6334384564663217	0.6334384564663217	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	7
hmp_airskin_gtdb_source_abundance	17	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Bacteroides fragilis	TP	0.011949382261201028	0.007072867847601419	-0.48765144135996086	0.48765144135996086	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	8
hmp_airskin_gtdb_source_abundance	17	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Phocaeicola dorei	TP	0.009312779758617523	0.004513817967238612	-0.4798961791378911	0.4798961791378911	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	9
hmp_airskin_gtdb_source_abundance	17	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Clostridioides sp021561035	FP	0.0	0.004578098704463912	0.45780987044639115	0.45780987044639115	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	10
hmp_airskin_gtdb_source_abundance	17	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Bordetella bronchiseptica_F	FP	0.0	0.004156934010676711	0.41569340106767116	0.41569340106767116	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	11
hmp_airskin_gtdb_source_abundance	17	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Propionibacterium freudenreichii	TP	0.034161490683228185	0.03042916564258418	-0.37323250406440034	0.37323250406440034	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	12
hmp_airskin_gtdb_source_abundance	17	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Streptococcus ruminicola	FP	0.0	0.003460660946410809	0.3460660946410809	0.3460660946410809	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	13
hmp_airskin_gtdb_source_abundance	17	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Claveliimonas stercoravium	FP	0.0	0.0033140697479089086	0.3314069747908909	0.3314069747908909	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	14
hmp_airskin_gtdb_source_abundance	17	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Erysipelothrix amsterdamensis	FP	0.0	0.0032884777729609085	0.3288477772960908	0.3288477772960908	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	15
hmp_airskin_gtdb_source_abundance	17	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Sarcina perfringens	FP	0.0	0.003212239654410308	0.3212239654410308	0.3212239654410308	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	16
hmp_airskin_gtdb_source_abundance	17	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Streptococcus anginosus	FP	0.0	0.0030964175460236085	0.3096417546023608	0.3096417546023608	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	17
hmp_airskin_gtdb_source_abundance	17	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Comamonas tsuruhatensis	FP	0.0	0.0030623617370968076	0.30623617370968076	0.30623617370968076	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	18
hmp_airskin_gtdb_source_abundance	17	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Butyrivibrio sp900103635	FP	0.0	0.002987636324521508	0.29876363245215076	0.29876363245215076	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	19
hmp_airskin_gtdb_source_abundance	17	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Phytoplasma oryzae_B	FP	0.0	0.0028698595022311076	0.28698595022311074	0.28698595022311074	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	20
hmp_airskin_gtdb_source_abundance	17	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Parabacteroides sp028689545	FP	0.0	0.002843908279282308	0.2843908279282308	0.2843908279282308	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	21
hmp_airskin_gtdb_source_abundance	17	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Staphylococcus haemolyticus	TP	0.002452068516801106	0.004504445052874812	0.20523765360737062	0.20523765360737062	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	22
