genome_id	abundance	source_taxid	source_accession	source_basename	source_lookup_key	mapping_method	metadata_accession	metadata_domain	metadata_genbank_accession	ncbi_taxid_metadata	ncbi_species_taxid_metadata	ncbi_species_metadata	ncbi_organism_name_metadata	gtdb_species	gtdb_taxonomy	tar_path	local_path
3919797.0	2.0	999404	GCF_000371585.1	GCF_000371585.1_Clos_clos_90A3_V1.fa	GCF_000371585.1	exact_accession	RS_GCF_000371585.1	bac120	GCA_000371585.1	999404	1531	Enterocloster clostridioformis	[Clostridium] clostridioforme 90A3	s__Enterocloster clostridioformis	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster clostridioformis	source_genomes/GCF_000371585.1_Clos_clos_90A3_V1.fa	
168517.0	63.0	796943	GCF_000238055.2	GCF_000238055.2_Oribacterium_sp_ACB1_V2.fa	GCF_000238055.2	exact_accession	RS_GCF_000238055.2	bac120	GCA_000238055.2	796943	1501329	Oribacterium parvum	Oribacterium parvum ACB1	s__Oribacterium parvum	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__Oribacterium parvum	source_genomes/GCF_000238055.2_Oribacterium_sp_ACB1_V2.fa	
4471135.0	2.0	642492	GCF_000178835.2	GCF_000178835.2_ASM17883v2.fa	GCF_000178835.2	exact_accession	RS_GCF_000178835.2	bac120	GCA_000178835.2	642492	29360	Cellulosilyticum lentocellum	Cellulosilyticum lentocellum DSM 5427	s__Cellulosilyticum lentocellum	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Cellulosilyticum;s__Cellulosilyticum lentocellum	source_genomes/GCF_000178835.2_ASM17883v2.fa	
denovo7143.0	6.0	1122607	GCF_000426505.1	GCF_000426505.1_ASM42650v1.fa	GCF_000426505.1	exact_accession	RS_GCF_000426505.1	bac120	GCA_000426505.1	1122607	390877	Nisaea denitrificans	Nisaea denitrificans DSM 18348	s__Nisaea denitrificans	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Thalassobaculales;f__Thalassobaculaceae;g__Nisaea;s__Nisaea denitrificans	source_genomes/GCF_000426505.1_ASM42650v1.fa	
187400.0	0.957155060771	537013	GCF_000158655.1	GCF_000158655.1_ASM15865v1.fa	000158655.1	unique_assembly_core	GB_GCA_000158655.1	bac120	GCA_000158655.1	537013	84026	[Clostridium] methylpentosum	[Clostridium] methylpentosum DSM 5476	s__Massilioclostridium methylpentosum	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Massilioclostridium;s__Massilioclostridium methylpentosum	source_genomes/GCF_000158655.1_ASM15865v1.fa	
187400.1	0.0428449392295	1520815	GCF_900113995.1	GCF_900113995.1_IMG-taxon_2593339255_annotated_assembly.fa	900113995.1	unique_assembly_core	GB_GCA_900113995.1	bac120	GCA_900113995.1	1520815	1520815	Ruminococcaceae bacterium D5	Ruminococcaceae bacterium D5	s__Yanshouia sp900113995	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Yanshouia;s__Yanshouia sp900113995	source_genomes/GCF_900113995.1_IMG-taxon_2593339255_annotated_assembly.fa	
182764.0	10.0	1599	GCF_900234395.1	GCF_900234395.1_JOUY54_assembly_v1.fa	GCF_900234395.1	exact_accession	RS_GCF_900234395.1	bac120	GCA_900234395.1	1599	1599	Latilactobacillus sakei	Latilactobacillus sakei	s__Latilactobacillus sakei	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Latilactobacillus;s__Latilactobacillus sakei	source_genomes/GCF_900234395.1_JOUY54_assembly_v1.fa	
denovo5363.0	4.87751453446	658086	GCF_000218405.2	GCF_000218405.2_Lach_bact_3-1-57FAA_CT1_V1.fa	000218405.2	unique_assembly_core	GB_GCA_000218405.2	bac120	GCA_000218405.2	658086	658086	Lachnospiraceae bacterium 3_1_57FAA_CT1	Lachnospiraceae bacterium 3_1_57FAA_CT1	s__Eisenbergiella tayi	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella tayi	source_genomes/GCF_000218405.2_Lach_bact_3-1-57FAA_CT1_V1.fa	
denovo5363.1	1.12248546554	33035	GCF_000765245.1	GCF_000765245.1_ASM76524v1.fa	000765245.1	unique_assembly_core	GB_GCA_000765245.1	bac120	GCA_000765245.1	33035	33035	Blautia producta	Blautia producta	s__Blautia celeris	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia celeris	source_genomes/GCF_000765245.1_ASM76524v1.fa	
denovo5086.0	2.0	853	GCF_002550015.1	GCF_002550015.1_ASM255001v1.fa	GCF_002550015.1	exact_accession	RS_GCF_002550015.1	bac120	GCA_002550015.1	853	853	Faecalibacterium prausnitzii	Faecalibacterium prausnitzii	s__Faecalibacterium tardum	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium tardum	source_genomes/GCF_002550015.1_ASM255001v1.fa	
denovo9564.0	1.0	1297750	GCF_900128905.1	GCF_900128905.1_IMG-taxon_2695420932_annotated_assembly.fa	GCF_900128905.1	exact_accession	RS_GCF_900128905.1	bac120	GCA_900128905.1	1297750	1297750	Bacteroides luti	Bacteroides luti	s__Bacteroides luti	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides luti	source_genomes/GCF_900128905.1_IMG-taxon_2695420932_annotated_assembly.fa	
1135084.0	0.276394916575	469593	GCF_000186105.1	GCF_000186105.1_Bacteroides_sp_3_1_40A_V1.fa	000186105.1	unique_assembly_core	GB_GCA_000186105.1	bac120	GCA_000186105.1	469593	469593	Bacteroides sp. 3_1_40A	Bacteroides sp. 3_1_40A	s__Phocaeicola vulgatus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus	source_genomes/GCF_000186105.1_Bacteroides_sp_3_1_40A_V1.fa	
180535.0	7.0	853	GCF_002549905.1	GCF_002549905.1_ASM254990v1.fa	GCF_002549905.1	exact_accession	RS_GCF_002549905.1	bac120	GCA_002549905.1	853	853	Faecalibacterium prausnitzii	Faecalibacterium prausnitzii	s__Faecalibacterium taiwanense	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium taiwanense	source_genomes/GCF_002549905.1_ASM254990v1.fa	
164237.0	2.0	1907659	GCF_900120295.1	GCF_900120295.1_PRJEB18018.fa	GCF_900120295.1	exact_accession	RS_GCF_900120295.1	bac120	GCA_900120295.1	1907659	1907659	Blautia sp. Marseille-P3201T	Blautia sp. Marseille-P3201T	s__Blautia sp900120295	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900120295	source_genomes/GCF_900120295.1_PRJEB18018.fa	
4394913.0	4.0	925409	GCF_000515315.1	GCF_000515315.1_ASM51531v1.fa	GCF_000515315.1	exact_accession	RS_GCF_000515315.1	bac120	GCA_000515315.1	925409	925409	Asinibacterium sp. OR53	Asinibacterium sp. OR53	s__Sediminibacterium sp000515315	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__Sediminibacterium sp000515315	source_genomes/GCF_000515315.1_ASM51531v1.fa	
167509.0	13.5696854942	1235797	GCF_000403435.2	GCF_000403435.2_Osci_bact_1-3_V1.fa	GCF_000403435.2	exact_accession	RS_GCF_000403435.2	bac120	GCA_000403435.2	1235797	1235797	Oscillibacter sp. 1-3	Oscillibacter sp. 1-3	s__Oscillibacter sp000403435	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter sp000403435	source_genomes/GCF_000403435.2_Osci_bact_1-3_V1.fa	
167509.1	5.43031450577	1007096	GCF_000307265.1	GCF_000307265.1_ASM30726v1.fa	GCF_000307265.1	exact_accession	RS_GCF_000307265.1	bac120	GCA_000307265.1	1007096	1263547	Oscillibacter ruminantium	Oscillibacter ruminantium GH1	s__Oscillibacter ruminantium	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter ruminantium	source_genomes/GCF_000307265.1_ASM30726v1.fa	
denovo8847.0	1.0	292800	GCF_001688625.2	GCF_001688625.2_ASM168862v2.fa	GCF_001688625.2	exact_accession	RS_GCF_001688625.2	bac120	GCA_001688625.2	292800	292800	Flavonifractor plautii	Flavonifractor plautii	s__Flavonifractor plautii	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii	source_genomes/GCF_001688625.2_ASM168862v2.fa	
665703.0	5.0	1851429	GCF_001678845.1	GCF_001678845.1_ASM167884v1.fa	GCF_001678845.1	exact_accession	RS_GCF_001678845.1	bac120	GCA_001678845.1	1851429	1851429	Christensenella intestinihominis	Christensenella intestinihominis	s__Christensenella intestinihominis	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenella;s__Christensenella intestinihominis	source_genomes/GCF_001678845.1_ASM167884v1.fa	
324894.1	1.28173206188	853	GCF_002549945.1	GCF_002549945.1_ASM254994v1.fa	GCF_002549945.1	exact_accession	RS_GCF_002549945.1	bac120	GCA_002549945.1	853	853	Faecalibacterium prausnitzii	Faecalibacterium prausnitzii	s__Faecalibacterium prausnitzii	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	source_genomes/GCF_002549945.1_ASM254994v1.fa	
1871227.0	12.0	1313290	GCF_000404205.1	GCF_000404205.1_ASM40420v1.fa	GCF_000404205.1	exact_accession	RS_GCF_000404205.1	bac120	GCA_000404205.1	1313290	1648	Erysipelothrix rhusiopathiae	Erysipelothrix rhusiopathiae SY1027	s__Erysipelothrix rhusiopathiae	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix;s__Erysipelothrix rhusiopathiae	source_genomes/GCF_000404205.1_ASM40420v1.fa	
denovo5088.0	2.0	1077285	GCF_900106755.1	GCF_900106755.1_IMG-taxon_2693429916_annotated_assembly.fa	GCF_900106755.1	exact_accession	RS_GCF_900106755.1	bac120	GCA_900106755.1	1077285	674529	Bacteroides faecis	Bacteroides faecis MAJ27	s__Bacteroides faecis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis	source_genomes/GCF_900106755.1_IMG-taxon_2693429916_annotated_assembly.fa	
1105328.0	1.0	1898203	GCF_900199595.1	GCF_900199595.1_IMG-taxon_2623620511_annotated_assembly.fa	900199595.1	unique_assembly_core	GB_GCA_900199595.1	bac120	GCA_900199595.1	1898203	1898203	Lachnospiraceae bacterium	Lachnospiraceae bacterium	s__Eubacterium_Q sp900199595	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp900199595	source_genomes/GCF_900199595.1_IMG-taxon_2623620511_annotated_assembly.fa	
denovo8025.0	2.0	1203610	GCF_000969825.1	GCF_000969825.1_Para_gord_MS-1_V1.fa	GCF_000969825.1	exact_accession	RS_GCF_000969825.1	bac120	GCA_000969825.1	1203610	574930	Parabacteroides gordonii	Parabacteroides gordonii MS-1 = DSM 23371	s__Parabacteroides gordonii	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides gordonii	source_genomes/GCF_000969825.1_Para_gord_MS-1_V1.fa	
259993.0	1.0	440497	GCF_000155915.2	GCF_000155915.2_Lacto_jensenii_1153_V2.fa	000155915.2	unique_assembly_core	GB_GCA_000155915.2	bac120	GCA_000155915.2	440497	109790	Lactobacillus jensenii	Lactobacillus jensenii 1153	s__Lactobacillus jensenii	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii	source_genomes/GCF_000155915.2_Lacto_jensenii_1153_V2.fa	
4417539.0	50.0	1410617	GCF_000621805.1	GCF_000621805.1_ASM62180v1.fa	GCF_000621805.1	exact_accession	RS_GCF_000621805.1	bac120	GCA_000621805.1	1410617	1410617	Ruminococcus sp. FC2018	Ruminococcus sp. FC2018	s__Hominimerdicola sp000621805	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola sp000621805	source_genomes/GCF_000621805.1_ASM62180v1.fa	
4405128.0	91.0	264462	GCF_000196175.1	GCF_000196175.1_ASM19617v1.fa	GCF_000196175.1	exact_accession	RS_GCF_000196175.1	bac120	GCA_000196175.1	264462	959	Bdellovibrio bacteriovorus	Bdellovibrio bacteriovorus HD100	s__Bdellovibrio bacteriovorus	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;s__Bdellovibrio bacteriovorus	source_genomes/GCF_000196175.1_ASM19617v1.fa	
822112.0	1.0	94132	GCF_001580455.1	GCF_001580455.1_ASM158045v1.fa	GCF_001580455.1	exact_accession	RS_GCF_001580455.1	bac120	GCA_001580455.1	94132	94132	Ramlibacter tataouinensis	Ramlibacter tataouinensis	s__Ramlibacter tataouinensis_B	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_C;g__Ramlibacter;s__Ramlibacter tataouinensis_B	source_genomes/GCF_001580455.1_ASM158045v1.fa	
193680.1	5.89087313993	1410660	GCF_000622065.1	GCF_000622065.1_ASM62206v1.fa	GCF_000622065.1	exact_accession	RS_GCF_000622065.1	bac120	GCA_000622065.1	1410660	140626	Lachnobacterium bovis	Lachnobacterium bovis C6A12	s__Roseburia bovis_A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia bovis_A	source_genomes/GCF_000622065.1_ASM62206v1.fa	
174824.0	63.0	877421	GCF_000424365.1	GCF_000424365.1_ASM42436v1.fa	000424365.1	unique_assembly_core	GB_GCA_000424365.1	bac120	GCA_000424365.1	877421	877421	Lachnospiraceae bacterium NK4A144	Lachnospiraceae bacterium NK4A144	s__NK4A144 sp000424365	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__NK4A144;s__NK4A144 sp000424365	source_genomes/GCF_000424365.1_ASM42436v1.fa	
315496.0	0.930038501449	1121296	GCF_000711825.1	GCF_000711825.1_ASM71182v1.fa	GCF_000711825.1	exact_accession	RS_GCF_000711825.1	bac120	GCA_000711825.1	1121296	1526	[Clostridium] aminophilum	[Clostridium] aminophilum DSM 10710	s__Clostridium_R aminophilum	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_R;s__Clostridium_R aminophilum	source_genomes/GCF_000711825.1_ASM71182v1.fa	
181719.1	14.557248501	1121096	GCF_000374365.1	GCF_000374365.1_ASM37436v1.fa	GCF_000374365.1	exact_accession	RS_GCF_000374365.1	bac120	GCA_000374365.1	1121096	376806	Bacteroides gallinarum	Bacteroides gallinarum DSM 18171 = JCM 13658	s__Bacteroides gallinarum	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides gallinarum	source_genomes/GCF_000374365.1_ASM37436v1.fa	
181719.0	50.442751499	295405	GCF_000009925.1	GCF_000009925.1_ASM992v1.fa	GCF_000009925.1	exact_accession	RS_GCF_000009925.1	bac120	GCA_000009925.1	295405	817	Bacteroides fragilis	Bacteroides fragilis YCH46	s__Bacteroides fragilis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	source_genomes/GCF_000009925.1_ASM992v1.fa	
180944.0	52.0	1280671	GCF_000424125.1	GCF_000424125.1_ASM42412v1.fa	GCF_000424125.1	exact_accession	RS_GCF_000424125.1	bac120	GCA_000424125.1	1280671	1280671	Butyrivibrio sp. FC2001	Butyrivibrio sp. FC2001	s__Butyrivibrio sp000423945	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp000423945	source_genomes/GCF_000424125.1_ASM42412v1.fa	
denovo7784.0	0.47396970999	638301	GCF_000160675.1	GCF_000160675.1_ASM16067v1.fa	GCF_000160675.1	exact_accession	RS_GCF_000160675.1	bac120	GCA_000160675.1	638301	46124	Granulicatella adiacens	Granulicatella adiacens ATCC 49175	s__Granulicatella adiacens	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Granulicatella;s__Granulicatella adiacens	source_genomes/GCF_000160675.1_ASM16067v1.fa	
326662.0	1.0	483217	GCF_000156075.1	GCF_000156075.1_ASM15607v1.fa	GCF_000156075.1	exact_accession	RS_GCF_000156075.1	bac120	GCA_000156075.1	483217	357276	Phocaeicola dorei	Phocaeicola dorei DSM 17855	s__Phocaeicola dorei	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei	source_genomes/GCF_000156075.1_ASM15607v1.fa	
134065.1	3.03611035268	592026	GCF_000160035.2	GCF_000160035.2_ASM16003v2.fa	GCF_000160035.2	exact_accession	RS_GCF_000160035.2	bac120	GCA_000160035.2	592026	43997	Catonella morbi	Catonella morbi ATCC 51271	s__Catonella morbi	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Catonella;s__Catonella morbi	source_genomes/GCF_000160035.2_ASM16003v2.fa	
denovo2511.0	2.0	608534	GCF_000160135.1	GCF_000160135.1_ASM16013v1.fa	GCF_000160135.1	exact_accession	RS_GCF_000160135.1	bac120	GCA_000160135.1	608534	652706	Oribacterium sp. oral taxon 078 str. F0262	Oribacterium sp. oral taxon 078 str. F0262	s__Oribacterium sp000160135	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__Oribacterium sp000160135	source_genomes/GCF_000160135.1_ASM16013v1.fa	
318732.0	3011.64824	566550	GCF_000160095.1	GCF_000160095.1_ASM16009v1.fa	GCF_000160095.1	exact_accession	RS_GCF_000160095.1	bac120	GCA_000160095.1	566550	154046	Hungatella hathewayi	Hungatella hathewayi DSM 13479	s__Hungatella hathewayi	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__Hungatella hathewayi	source_genomes/GCF_000160095.1_ASM16009v1.fa	
134065.0	5.96388964732	1408305	GCF_000621565.1	GCF_000621565.1_ASM62156v1.fa	GCF_000621565.1	exact_accession	RS_GCF_000621565.1	bac120	GCA_000621565.1	1408305	1408305	Butyrivibrio sp. LB2008	Butyrivibrio sp. LB2008	s__Butyrivibrio sp000621565	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp000621565	source_genomes/GCF_000621565.1_ASM62156v1.fa	
denovo3777.0	1.0	1624	GCF_002079585.1	GCF_002079585.1_ASM207958v1.fa	GCF_002079585.1	exact_accession	RS_GCF_002079585.1	bac120	GCA_002079585.1	1624	1624	Ligilactobacillus salivarius	Ligilactobacillus salivarius	s__Ligilactobacillus salivarius	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus salivarius	source_genomes/GCF_002079585.1_ASM207958v1.fa	
191325.0	4.0	997894	GCF_000371705.1	GCF_000371705.1_Clos_bolt_90A9_V1.fa	GCF_000371705.1	exact_accession	RS_GCF_000371705.1	bac120	GCA_000371705.1	997894	208479	Enterocloster bolteae	Enterocloster bolteae 90A9	s__Enterocloster bolteae	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster bolteae	source_genomes/GCF_000371705.1_Clos_bolt_90A9_V1.fa	
181344.0	21.0	1520821	GCF_900109005.1	GCF_900109005.1_IMG-taxon_2617270830_annotated_assembly.fa	900109005.1	unique_assembly_core	GB_GCA_900109005.1	bac120	GCA_900109005.1	1520821	1520821	Lachnospiraceae bacterium A10	Lachnospiraceae bacterium A10	s__FD2005 sp000702525	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__FD2005;s__FD2005 sp000702525	source_genomes/GCF_900109005.1_IMG-taxon_2617270830_annotated_assembly.fa	
187233.0	7.0	1423822	GCF_002706705.1	GCF_002706705.1_ASM270670v1.fa	GCF_002706705.1	exact_accession	RS_GCF_002706705.1	bac120	GCA_002706705.1	1423822	1610	Loigolactobacillus coryniformis	Loigolactobacillus coryniformis subsp. torquens DSM 20004 = KCTC 3535	s__Loigolactobacillus coryniformis	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Loigolactobacillus;s__Loigolactobacillus coryniformis	source_genomes/GCF_002706705.1_ASM270670v1.fa	
180972.0	5.0	1280664	GCF_000423925.1	GCF_000423925.1_ASM42392v1.fa	GCF_000423925.1	exact_accession	RS_GCF_000423925.1	bac120	GCA_000423925.1	1280664	1280664	Butyrivibrio sp. VCD2006	Butyrivibrio sp. VCD2006	s__Butyrivibrio sp000423925	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp000423925	source_genomes/GCF_000423925.1_ASM42392v1.fa	
730939.1	2.0599156498	1520802	GCF_900104335.1	GCF_900104335.1_IMG-taxon_2593339244_annotated_assembly.fa	GCF_900104335.1	exact_accession	RS_GCF_900104335.1	bac120	GCA_900104335.1	1520802	1520802	Pseudobutyrivibrio sp. YE44	Pseudobutyrivibrio sp. YE44	s__Pseudobutyrivibrio sp900104335	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pseudobutyrivibrio;s__Pseudobutyrivibrio sp900104335	source_genomes/GCF_900104335.1_IMG-taxon_2593339244_annotated_assembly.fa	
730939.0	0.9400843502	658656	GCF_000191805.1	GCF_000191805.1_Lach_bact_4_1_37FAA_V1.fa	000191805.1	unique_assembly_core	GB_GCA_000191805.1	bac120	GCA_000191805.1	658656	658656	Lachnospiraceae bacterium 6_1_37FAA	Lachnospiraceae bacterium 6_1_37FAA	s__Faecalimonas umbilicata	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas umbilicata	source_genomes/GCF_000191805.1_Lach_bact_4_1_37FAA_V1.fa	
463794.1	13.3060925486	1587	GCF_001702095.1	GCF_001702095.1_ASM170209v1.fa	GCF_001702095.1	exact_accession	RS_GCF_001702095.1	bac120	GCA_001702095.1	1587	1587	Lactobacillus helveticus	Lactobacillus helveticus	s__Lactobacillus helveticus	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus helveticus	source_genomes/GCF_001702095.1_ASM170209v1.fa	
463794.0	0.693907451404	392416	GCF_001951175.1	GCF_001951175.1_ASM195117v1.fa	GCF_001951175.1	exact_accession	RS_GCF_001951175.1	bac120	GCA_001951175.1	392416	392416	Companilactobacillus crustorum	Companilactobacillus crustorum	s__Companilactobacillus crustorum	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Companilactobacillus;s__Companilactobacillus crustorum	source_genomes/GCF_001951175.1_ASM195117v1.fa	
245324.1	7.96778467456	1121866	GCF_000422625.1	GCF_000422625.1_ASM42262v1.fa	GCF_000422625.1	exact_accession	RS_GCF_000422625.1	bac120	GCA_000422625.1	1121866	580026	Adlercreutzia mucosicola	Adlercreutzia mucosicola DSM 19490	s__Adlercreutzia mucosicola	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia mucosicola	source_genomes/GCF_000422625.1_ASM42262v1.fa	
168984.0	2.0	1280665	GCF_000423945.1	GCF_000423945.1_ASM42394v1.fa	GCF_000423945.1	exact_accession	RS_GCF_000423945.1	bac120	GCA_000423945.1	1280665	1280665	Butyrivibrio sp. XPD2002	Butyrivibrio sp. XPD2002	s__Butyrivibrio sp000423945	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio sp000423945	source_genomes/GCF_000423945.1_ASM42394v1.fa	
344525.0	34.0	1235785	GCF_000403155.2	GCF_000403155.2_Bact_thet_dnLKV9_V1.fa	GCF_000403155.2	exact_accession	RS_GCF_000403155.2	bac120	GCA_000403155.2	1235785	818	Bacteroides thetaiotaomicron	Bacteroides thetaiotaomicron dnLKV9	s__Bacteroides thetaiotaomicron	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	source_genomes/GCF_000403155.2_Bact_thet_dnLKV9_V1.fa	
denovo8803.0	1.0	1852386	GCF_900128445.1	GCF_900128445.1_PRJEB18031.fa	GCF_900128445.1	exact_accession	RS_GCF_900128445.1	bac120	GCA_900128445.1	1852386	1852386	Thermophilibacter provencensis	Thermophilibacter provencensis	s__Thermophilibacter provencensis	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Thermophilibacter;s__Thermophilibacter provencensis	source_genomes/GCF_900128445.1_PRJEB18031.fa	
1107303.0	3.0	476272	GCF_000157975.1	GCF_000157975.1_ASM15797v1.fa	GCF_000157975.1	exact_accession	RS_GCF_000157975.1	bac120	GCA_000157975.1	476272	53443	Blautia hydrogenotrophica	Blautia hydrogenotrophica DSM 10507	s__Blautia_A hydrogenotrophica	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A hydrogenotrophica	source_genomes/GCF_000157975.1_ASM15797v1.fa	
4306262.0	10.0	239935	GCF_900184965.1	GCF_900184965.1_Mouse_2_MG.fasta.fa	GCF_900184965.1	exact_accession	RS_GCF_900184965.1	bac120	GCA_900184965.1	239935	239935	Akkermansia muciniphila	Akkermansia muciniphila	s__Akkermansia muciniphila_A	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila_A	source_genomes/GCF_900184965.1_Mouse_2_MG.fasta.fa	
