sample	source_genome_id	source_accession	raw_abundance	gtdb_species	mapping_method
6	OTU_97.13437.0	GCA_001077535.1	1.0	s__Clostridioides difficile	unique_assembly_core
6	OTU_97.1676.0	GCA_001643775.1	6.84236277559	s__Denitrobacterium detoxificans	exact_accession
6	OTU_97.1676.1	GCA_000023845.1	0.157637224412	s__Cryptobacterium curtum	exact_accession
6	OTU_97.27551.0	GCA_001953155.1	3.0	s__Bifidobacterium swidsinskii	exact_accession
6	OTU_97.2583.0	GCA_001554055.1	1.0	s__Mycoplasma mycoides	exact_accession
6	OTU_97.10391.0	GCA_001548195.1	1.0	s__Prevotella intermedia	exact_accession
6	OTU_97.6777.0	GCA_000025205.1	1.0	s__Bifidobacterium swidsinskii	exact_accession
6	OTU_97.369.0	GCA_000478885.1	24.0	s__Adlercreutzia equolifaciens	exact_accession
6	OTU_97.21316.0	GCA_900155405.1	1.0	s__Negativicoccus massiliensis_A	exact_accession
6	OTU_97.5487.0	GCA_000024225.1	1.0	s__Lancefieldella parvula	exact_accession
6	OTU_97.32703.0	GCA_000213955.1	1.0	s__Bifidobacterium vaginale	exact_accession
6	OTU_97.300.0	GCA_000006625.1	1.0	s__Ureaplasma parvum	exact_accession
6	OTU_97.27530.0	GCA_001025215.1	2.0	s__Bifidobacterium pseudocatenulatum	exact_accession
6	OTU_97.40012.0	GCA_001953935.1	61.0	s__Prevotella intermedia	exact_accession
7	OTU_97.7235.0	GCA_001465635.1	1.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.21931.0	GCA_000485885.1	1.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.513.0	GCA_001602135.1	3.0	s__Aquipseudomonas chlororaphis	exact_accession
7	OTU_97.18075.0	GCA_001183705.1	1.0		unmapped
7	OTU_97.19917.0	GCA_000241915.1	1.0	s__Corynebacterium diphtheriae	exact_accession
7	OTU_97.36161.0	GCA_000814865.1	0.148821869904	s__Corynebacterium pseudotuberculosis	exact_accession
7	OTU_97.36161.1	GCA_000179395.2	12.8511781301	s__Corynebacterium variabile	exact_accession
7	OTU_97.6209.0	GCA_000510285.1	1.0	s__Aquipseudomonas asiatica	exact_accession
7	OTU_97.23667.1	GCA_001705585.1	0.842106649208	s__Streptococcus thermophilus	exact_accession
7	OTU_97.23667.0	GCA_000009545.1	0.157893350792	s__Streptococcus uberis	exact_accession
7	OTU_97.36183.0	GCA_000011265.1	4.87951267729	s__Staphylococcus aureus	exact_accession
7	OTU_97.36183.1	GCA_001880265.1	0.120487322708	s__Staphylococcus aureus	exact_accession
7	OTU_97.32152.0	GCA_000159535.2	1.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.45122.0	GCA_001266635.1	1.0	s__Streptococcus agalactiae	exact_accession
7	OTU_97.41049.0	GCA_001014285.1	1.0	s__Streptococcus pyogenes	exact_accession
7	OTU_97.910.0	GCA_000204665.1	1.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.44604.1	GCA_001477575.1	0.0953418086595	s__Streptococcus macedonicus	exact_accession
7	OTU_97.44604.0	GCA_001021955.1	0.904658191341	s__Streptococcus pyogenes	exact_accession
7	OTU_97.24447.0	GCA_001653315.1	0.413867424282	s__Corynebacterium pseudotuberculosis	exact_accession
7	OTU_97.41740.0	GCA_001941465.1	10.0	s__Corynebacterium flavescens	exact_accession
7	OTU_97.34663.1	GCA_000025085.1	45.71124621	s__Staphylococcus lugdunensis	exact_accession
7	OTU_97.34663.0	GCA_001548295.1	0.288753790012	s__Staphylococcus aureus	exact_accession
7	OTU_97.28328.0	GCA_000972725.1	1.0	s__Staphylococcus haemolyticus	exact_accession
7	OTU_97.42356.0	GCA_000210935.1	11.0	s__Streptococcus pneumoniae	exact_accession
7	OTU_97.31767.0	GCA_000815205.1	3.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.30026.0	GCA_000338095.1	0.485362777815	s__Corynebacterium urealyticum	exact_accession
7	OTU_97.30026.1	GCA_000011305.1	0.514637222185	s__Corynebacterium efficiens	exact_accession
7	OTU_97.44833.0	GCA_000007285.1	1.0	s__Streptococcus pyogenes	exact_accession
7	OTU_97.26944.0	GCA_000027045.1	3.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.35336.0	GCA_000829255.1	1.0	s__Pseudomonas aeruginosa	exact_accession
7	OTU_97.45365.1	GCA_000211075.1	4.60229979604	s__Streptococcus pneumoniae	exact_accession
7	OTU_97.34073.0	GCA_000284575.1	2.0	s__Streptococcus mutans	exact_accession
7	OTU_97.989.0	GCA_001685645.1	2.0	s__Bacillus velezensis	exact_accession
7	OTU_97.24412.0	GCA_001677395.1	1.0	s__Flavobacterium columnare	exact_accession
7	OTU_97.34032.1	GCA_001725965.1	0.666128507065	s__Staphylococcus aureus	exact_accession
7	OTU_97.34032.0	GCA_000967365.1	0.333871492935	s__Staphylococcus aureus	exact_accession
7	OTU_97.31367.0	GCA_000010185.1	3.0	s__Finegoldia magna_H	exact_accession
7	OTU_97.30665.0	GCA_001558375.1	1.0		unmapped
7	OTU_97.20026.0	GCA_000972805.1	2.0	s__Corynebacterium pseudotuberculosis	exact_accession
7	OTU_97.31175.0	GCA_000258385.1	7.0	s__Corynebacterium pseudotuberculosis	exact_accession
7	OTU_97.39888.0	GCA_001514435.1	1.0	s__Streptococcus thermophilus	exact_accession
7	OTU_97.24447.1	GCA_000442645.1	1.58613257572	s__Corynebacterium maris	exact_accession
7	OTU_97.376.0	GCA_000982695.1	1.0	s__Helicobacter pylori_BU	exact_accession
7	OTU_97.44375.0	GCA_001655175.1	0.425286265564	s__Streptococcus agalactiae	exact_accession
7	OTU_97.44375.1	GCA_000772245.1	0.574713734436	s__Streptococcus pyogenes	exact_accession
7	OTU_97.34177.0	GCA_000737615.1	1.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.26273.0	GCA_001747385.1	1.0	s__Aquipseudomonas paracarnis	exact_accession
7	OTU_97.17807.0	GCA_001866985.1	3.0	s__Corynebacterium pseudotuberculosis	exact_accession
7	OTU_97.34830.0	GCA_000253135.1	2.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.7325.0	GCA_000009405.1	1.0	s__Staphylococcus carnosus	exact_accession
7	OTU_97.34832.0	GCA_000024585.1	3.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.19931.0	GCA_001027105.1	2.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.5189.0	GCA_000023825.1	3.0	s__Pedobacter heparinus	exact_accession
7	OTU_97.13425.0	GCA_001664545.1	1.0	s__Rhizobium esperanzae	exact_accession
7	OTU_97.34913.0	GCA_001298505.1	5.0	s__Corynebacterium pseudotuberculosis	exact_accession
7	OTU_97.7441.0	GCA_000011325.1	2.0	s__Corynebacterium glutamicum	exact_accession
7	OTU_97.26567.0	GCA_001447865.2	1.0	s__Corynebacterium glutamicum	exact_accession
7	OTU_97.44585.0	GCA_000009645.1	271.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.12441.0	GCA_000341345.1	1.0	s__Corynebacterium halotolerans	exact_accession
7	OTU_97.25628.0	GCA_000382985.1	1.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.150.0	GCA_001865765.1	1.0	s__Corynebacterium pseudotuberculosis	exact_accession
7	OTU_97.119.0	GCA_001412635.1	4.0	s__Streptococcus anginosus	exact_accession
7	OTU_97.42502.0	GCA_001190805.1	1.0	s__Streptococcus agalactiae	exact_accession
7	OTU_97.7051.0	GCA_000239235.1	1.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.35010.0	GCA_001900185.1	2.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.42422.1	GCA_000743015.1	0.0234738656442	s__Streptococcus pyogenes	exact_accession
7	OTU_97.42422.0	GCA_000471985.1	0.976526134356	s__Streptococcus suis	exact_accession
7	OTU_97.13388.0	GCA_000816065.1	1.0	s__Trueperella pyogenes	exact_accession
7	OTU_97.31837.1	GCA_000626615.1	0.950394687714		unmapped
7	OTU_97.31837.0	GCA_001956755.1	0.049605312286	s__Staphylococcus aureus	exact_accession
7	OTU_97.41628.0	GCA_000227605.1	0.17154742952		unmapped
7	OTU_97.41628.1	GCA_001941485.1	0.82845257048	s__Corynebacterium frankenforstense	exact_accession
7	OTU_97.4019.0	GCA_000815085.1	0.19348945634	s__Staphylococcus aureus	exact_accession
7	OTU_97.4019.1	GCA_900017775.1	0.80651054366	s__Staphylococcus aureus	exact_accession
7	OTU_97.34817.0	GCA_000494875.1	4.0	s__Staphylococcus warneri	exact_accession
7	OTU_97.7408.0	GCA_000750535.1	3.0	s__Weissella tructae	exact_accession
7	OTU_97.22503.0	GCA_001896045.1	1.0	s__Streptococcus pneumoniae	exact_accession
7	OTU_97.34698.0	GCA_001547815.1	1.0	s__Streptococcus pyogenes	exact_accession
7	OTU_97.23411.0	GCA_000747315.1	1.0	s__Corynebacterium mucifaciens	exact_accession
7	OTU_97.34725.0	GCA_001618305.1	1.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.34717.0	GCA_001515705.1	10.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.44406.0	GCA_001647835.1	1.0	s__Haemophilus_B ducreyi	exact_accession
7	OTU_97.30815.0	GCA_000221625.1	0.928214652969	s__Corynebacterium pseudotuberculosis	exact_accession
7	OTU_97.30815.1	GCA_000022905.1	11.071785347	s__Corynebacterium aurimucosum_F	exact_accession
7	OTU_97.22464.0	GCA_000189495.1	1.0	s__Staphylococcus pseudintermedius	exact_accession
7	OTU_97.44237.0	GCA_000091725.1	3.0	s__Propionibacterium freudenreichii	exact_accession
7	OTU_97.33062.0	GCA_900120245.1	1.0	s__Pauljensenia marseillensis	exact_accession
7	OTU_97.16297.0	GCA_001549675.1	2.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.45297.0	GCA_000521605.1	1.0	s__Mannheimia indoligenes	exact_accession
7	OTU_97.8334.0	GCA_000193205.1	1.0	s__Aerococcus urinae_A	exact_accession
7	OTU_97.42267.0	GCA_001682255.1	1.0		unmapped
7	OTU_97.1427.0	GCA_000742715.1	1.0	s__Corynebacterium glutamicum	exact_accession
7	OTU_97.37297.1	GCA_001548415.1	6.46514584035	s__Staphylococcus aureus	exact_accession
7	OTU_97.37297.0	GCA_001611345.1	6.53485415965	s__Staphylococcus aureus	exact_accession
7	OTU_97.35048.0	GCA_000007645.1	1.0	s__Staphylococcus epidermidis	exact_accession
7	OTU_97.860.1	GCA_001941825.1	0.804756285861	s__Telluria putida	exact_accession
7	OTU_97.860.0	GCA_001412595.1	0.195243714139		unmapped
7	OTU_97.45429.0	GCA_000180515.2	4.0	s__Streptococcus pneumoniae	exact_accession
7	OTU_97.10389.0	GCA_000732945.1	1.0	s__Corynebacterium atypicum	exact_accession
7	OTU_97.1718.0	GCA_000307535.1	1.0	s__Streptococcus pyogenes	exact_accession
7	OTU_97.29637.0	GCA_001611425.1	0.0808254004801	s__Staphylococcus aureus	exact_accession
7	OTU_97.29637.1	GCA_001188855.1	0.91917459952	s__Staphylococcus coagulans	exact_accession
7	OTU_97.3426.0	GCA_001653435.1	1.0	s__Helicobacter pylori_CM	exact_accession
7	OTU_97.42478.0	GCA_000815165.1	2.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.35604.0	GCA_000011505.1	1.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.37739.0	GCA_900004855.1	1.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.3519.0	GCA_000521655.1	1.0	s__Mannheimia varigena	exact_accession
7	OTU_97.36310.0	GCA_001183725.1	0.0697792779737		unmapped
7	OTU_97.36310.1	GCA_001188875.1	0.930220722026	s__Staphylococcus coagulans	exact_accession
7	OTU_97.475.0	GCA_001183785.1	1.0	s__Bacillus_A cereus	exact_accession
7	OTU_97.44712.0	GCA_001922265.1	5.0	s__Corynebacterium pseudotuberculosis	exact_accession
7	OTU_97.710.0	GCA_000189735.2	4.0	s__Acinetobacter baumannii	exact_accession
7	OTU_97.34821.0	GCA_000284535.1	4.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.1426.0	GCA_000508205.1	2.0	s__Aquipseudomonas gorinensis	exact_accession
7	OTU_97.42805.0	GCA_000521685.1	0.843844152155	s__Mannheimia varigena	exact_accession
7	OTU_97.42805.1	GCA_000347595.1	0.156155847845	s__Bibersteinia trehalosi	exact_accession
7	OTU_97.34392.0	GCA_000764045.2	1.0	s__Corynebacterium pseudotuberculosis	exact_accession
7	OTU_97.37847.0	GCA_000018965.1	1.0	s__Streptococcus pneumoniae	exact_accession
7	OTU_97.34920.0	GCA_000221985.1	1.0	s__Streptococcus pseudopneumoniae	exact_accession
7	OTU_97.32419.0	GCA_000730365.1	2.68839766788	s__Corynebacterium pseudotuberculosis	exact_accession
7	OTU_97.32419.1	GCA_001579885.1	8.31160233212		unmapped
7	OTU_97.30996.0	GCA_000236925.1	1.0	s__Staphylococcus argenteus	exact_accession
7	OTU_97.44594.0	GCA_000993765.1	1.0	s__Streptococcus pyogenes	exact_accession
7	OTU_97.39556.0	GCA_001646605.1	1.0	s__Clostridium butyricum	exact_accession
7	OTU_97.11609.0	GCA_000013085.1	0.992910457826	s__Rhodospirillum rubrum	exact_accession
7	OTU_97.11609.1	GCA_000264455.2	0.00708954217377	s__Tistrella mobilis	exact_accession
7	OTU_97.36530.0	GCA_001515685.1	3.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.35920.0	GCA_000011525.1	9.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.11162.0	GCA_000967325.1	1.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.34014.1	GCA_001717685.1	0.871741995644	s__Staphylococcus aureus	unique_assembly_core
7	OTU_97.34014.0	GCA_900092595.1	0.128258004356	s__Staphylococcus aureus	exact_accession
7	OTU_97.45246.0	GCA_000831165.1	20.0	s__Streptococcus hominis	exact_accession
7	OTU_97.27090.0	GCA_001580495.1	1.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.3403.0	GCA_000468955.1	1.0	s__Lactococcus cremoris	exact_accession
7	OTU_97.44228.0	GCA_000817005.1	1.0	s__Streptococcus pneumoniae	exact_accession
7	OTU_97.23486.0	GCA_001831475.1	0.0869143647419	s__Flavobacterium crassostreae	exact_accession
7	OTU_97.23486.1	GCA_001705175.1	0.913085635258	s__Flavobacterium anhuiense	exact_accession
7	OTU_97.22880.0	GCA_001559115.1	1.0		unmapped
7	OTU_97.29804.0	GCA_001296125.1	1.0	s__Fusobacterium vincentii	exact_accession
7	OTU_97.34870.1	GCA_001278745.1	0.0325721394199	s__Staphylococcus aureus	exact_accession
7	OTU_97.34870.0	GCA_000013465.1	1.96742786058	s__Staphylococcus aureus	exact_accession
7	OTU_97.42342.0	GCA_000211015.1	1.0	s__Streptococcus pneumoniae	exact_accession
7	OTU_97.45281.1	GCA_000404145.1	242.752452445	s__Corynebacterium glutamicum	exact_accession
7	OTU_97.45281.0	GCA_000255155.1	1.24754755461	s__Corynebacterium diphtheriae	exact_accession
7	OTU_97.14024.0	GCA_001867085.1	1.0	s__Corynebacterium pseudotuberculosis	exact_accession
7	OTU_97.42482.0	GCA_001019695.1	1.0	s__Streptococcus pyogenes	exact_accession
7	OTU_97.38699.0	GCA_001640905.1	43.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.31374.1	GCA_000499805.2	0.684921757203	s__Corynebacterium ulcerans	exact_accession
7	OTU_97.31374.0	GCA_000242775.1	0.315078242797	s__Corynebacterium diphtheriae	exact_accession
7	OTU_97.15763.0	GCA_000307795.1	1.0	s__Helicobacter pylori	exact_accession
7	OTU_97.34716.0	GCA_000772025.1	3.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.19112.0	GCA_001274835.1	1.0	s__Phocaeicola dorei	exact_accession
7	OTU_97.38764.1	GCA_000759555.1	0.96505350342	s__Staphylococcus epidermidis	exact_accession
7	OTU_97.38764.0	GCA_000462955.1	0.0349464965802	s__Staphylococcus aureus	exact_accession
7	OTU_97.34702.0	GCA_001867025.1	4.0	s__Corynebacterium pseudotuberculosis	exact_accession
7	OTU_97.10453.0	GCA_000190435.1	1.0	s__Sphaerochaeta globosa	exact_accession
7	OTU_97.35712.0	GCA_001975005.1	20.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.822.0	GCA_001481725.1	1.0	s__Eubacterium maltosivorans	exact_accession
7	OTU_97.34616.0	GCA_000009385.1	1.0	s__Streptococcus pyogenes	exact_accession
7	OTU_97.36233.0	GCA_000010445.1	2.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.5203.0	GCA_000020605.1	1.0	s__Roseburia rectalis	exact_accession
7	OTU_97.44239.1	GCA_000233735.1	8.46359362293	s__Corynebacterium pseudotuberculosis	exact_accession
7	OTU_97.44239.0	GCA_001867065.1	0.536406377071	s__Corynebacterium pseudotuberculosis	exact_accession
7	OTU_97.32002.0	GCA_000302475.2	0.0368797123111		unmapped
7	OTU_97.32002.1	GCA_001572685.1	0.963120287689	s__Streptococcus suis	exact_accession
7	OTU_97.22265.0	GCA_000230295.1	1.0	s__Streptococcus pyogenes	exact_accession
7	OTU_97.34382.0	GCA_000332735.1	10.0	s__Staphylococcus warneri	exact_accession
7	OTU_97.1194.0	GCA_001186445.1	1.0	s__Corynebacterium pseudotuberculosis	exact_accession
7	OTU_97.35057.0	GCA_001611385.1	2.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.33966.0	GCA_000012705.1	1.0	s__Streptococcus agalactiae	exact_accession
7	OTU_97.45365.0	GCA_000019025.1	0.397700203959	s__Streptococcus pneumoniae	exact_accession
7	OTU_97.42098.0	GCA_001594205.1	2.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.37290.0	GCA_001683315.1	5.0	s__Staphylococcus equorum	exact_accession
7	OTU_97.40593.0	GCA_000027165.1	1.0	s__Streptococcus mitis_AR	exact_accession
7	OTU_97.353.0	GCA_000807375.1	0.504710425768	s__Lactococcus lactis	exact_accession
7	OTU_97.353.1	GCA_000236475.1	0.495289574232	s__Lactococcus cremoris	exact_accession
7	OTU_97.40239.1	GCA_000012045.1	0.417048899429	s__Staphylococcus aureus	exact_accession
7	OTU_97.40239.0	GCA_000709475.1	16.5829511006	s__Staphylococcus aureus	exact_accession
7	OTU_97.21258.1	GCA_001867005.1	0.187217540235	s__Corynebacterium pseudotuberculosis	exact_accession
7	OTU_97.21258.0	GCA_000550805.1	0.812782459765	s__Corynebacterium vitaeruminis	exact_accession
7	OTU_97.44564.0	GCA_001685375.1	5.0	s__Streptococcus thermophilus	exact_accession
7	OTU_97.22545.0	GCA_000212355.1	1.0	s__Dokdonia sp000212355	exact_accession
7	OTU_97.42528.0	GCA_000016805.1	1.0	s__Staphylococcus aureus	exact_accession
7	OTU_97.35249.0	GCA_001515765.1	1.75255290032	s__Staphylococcus aureus	exact_accession
7	OTU_97.35249.1	GCA_900096745.1	0.24744709968	s__Staphylococcus aureus	exact_accession
7	OTU_97.37770.0	GCA_000013485.1	4.0	s__Streptococcus pyogenes	exact_accession
11	OTU_97.16660.0	GCA_001879545.1	1.0	s__Staphylococcus aureus	exact_accession
11	OTU_97.80.0	GCA_001636015.1	6.0	s__Moraxella ovis	exact_accession
11	OTU_97.36161.0	GCA_000814865.1	0.228956722929	s__Corynebacterium pseudotuberculosis	exact_accession
11	OTU_97.36161.1	GCA_000179395.2	19.7710432771	s__Corynebacterium variabile	exact_accession
11	OTU_97.34663.1	GCA_000025085.1	2.98116823109	s__Staphylococcus lugdunensis	exact_accession
11	OTU_97.34663.0	GCA_001548295.1	0.0188317689138	s__Staphylococcus aureus	exact_accession
11	OTU_97.39766.0	GCA_000143705.1	1.0		unmapped
11	OTU_97.3486.0	GCA_000746505.1	1.0	s__Staphylococcus aureus	exact_accession
11	OTU_97.31767.0	GCA_000815205.1	1.0	s__Staphylococcus aureus	exact_accession
11	OTU_97.89.0	GCA_001936195.1	31.0	s__Corynebacterium glutamicum	exact_accession
11	OTU_97.17714.0	GCA_000241855.1	1.0	s__Corynebacterium pseudotuberculosis	exact_accession
11	OTU_97.34011.0	GCA_001586235.1	2.0	s__Corynebacterium simulans	exact_accession
11	OTU_97.989.0	GCA_001685645.1	1.0	s__Bacillus velezensis	exact_accession
11	OTU_97.34654.0	GCA_000245495.1	1.0	s__Staphylococcus aureus	exact_accession
11	OTU_97.20026.0	GCA_000972805.1	1.0	s__Corynebacterium pseudotuberculosis	exact_accession
11	OTU_97.39911.0	GCA_000016285.1	1.0	s__Allorhizobium ampelinum	exact_accession
11	OTU_97.25856.0	GCA_000769575.1	1.0	s__Staphylococcus aureus	exact_accession
11	OTU_97.17807.0	GCA_001866985.1	22.0	s__Corynebacterium pseudotuberculosis	exact_accession
11	OTU_97.34830.0	GCA_000253135.1	1.0	s__Staphylococcus aureus	exact_accession
11	OTU_97.34832.0	GCA_000024585.1	1.0	s__Staphylococcus aureus	exact_accession
11	OTU_97.34913.0	GCA_001298505.1	5.0	s__Corynebacterium pseudotuberculosis	exact_accession
11	OTU_97.30020.0	GCA_000988655.1	2.0	s__Moraxella ovis	exact_accession
11	OTU_97.36502.0	GCA_000740455.1	5.0	s__Moraxella catarrhalis	exact_accession
11	OTU_97.26567.0	GCA_001447865.2	1.0	s__Corynebacterium glutamicum	exact_accession
11	OTU_97.7131.0	GCA_000263755.2	0.953495736516		unmapped
11	OTU_97.7131.1	GCA_000215645.1	0.0465042634844	s__Corynebacterium ulcerans	exact_accession
11	OTU_97.44585.0	GCA_000009645.1	25.0	s__Staphylococcus aureus	exact_accession
11	OTU_97.34817.0	GCA_000494875.1	1.0	s__Staphylococcus warneri	exact_accession
11	OTU_97.2571.0	GCA_001941645.1	1.0	s__Actinoalloteichus_A fjordicus	exact_accession
11	OTU_97.35323.1	GCA_000241935.1	0.961676764565	s__Corynebacterium diphtheriae	exact_accession
11	OTU_97.35323.0	GCA_000730405.1	0.0383232354347	s__Corynebacterium pseudotuberculosis	exact_accession
11	OTU_97.30815.0	GCA_000221625.1	0.618809768646	s__Corynebacterium pseudotuberculosis	exact_accession
11	OTU_97.30815.1	GCA_000022905.1	7.38119023135	s__Corynebacterium aurimucosum_F	exact_accession
11	OTU_97.27418.0	GCA_001975165.1	1.0	s__Corynebacterium pseudotuberculosis	exact_accession
11	OTU_97.36230.1	GCA_000988745.1	0.837154480992		unmapped
11	OTU_97.36230.0	GCA_000988705.1	42.162845519	s__Moraxella ovis	exact_accession
11	OTU_97.34864.0	GCA_001640925.1	1.0	s__Staphylococcus aureus	exact_accession
11	OTU_97.10083.0	GCA_000988605.1	18.0	s__Moraxella bovoculi	exact_accession
11	OTU_97.404.0	GCA_001889125.1	1.0	s__Janibacter indicus	exact_accession
11	OTU_97.22985.0	GCA_000767685.1	1.0	s__Corynebacterium ulcerans	exact_accession
11	OTU_97.1427.0	GCA_000742715.1	1.0	s__Corynebacterium glutamicum	exact_accession
11	OTU_97.37297.1	GCA_001548415.1	5.47050801876	s__Staphylococcus aureus	exact_accession
11	OTU_97.37297.0	GCA_001611345.1	5.52949198124	s__Staphylococcus aureus	exact_accession
11	OTU_97.35048.0	GCA_000007645.1	1.0	s__Staphylococcus epidermidis	exact_accession
11	OTU_97.2075.0	GCA_001509405.1	1.0	s__Aeromicrobium erythreum	exact_accession
11	OTU_97.9612.0	GCA_000016765.1	0.0147466259093	s__Rhizorhabdus wittichii	exact_accession
11	OTU_97.9612.1	GCA_001717955.1	0.985253374091	s__Sphingomonas panacis	exact_accession
11	OTU_97.4436.0	GCA_001683115.1	1.0	s__Corynebacterium glutamicum	exact_accession
11	OTU_97.21926.0	GCA_001586215.1	2.0	s__Corynebacterium simulans	exact_accession
11	OTU_97.4332.0	GCA_000092265.1	1.0	s__Moraxella catarrhalis	exact_accession
11	OTU_97.11114.0	GCA_000988615.1	8.0	s__Moraxella ovis	exact_accession
11	OTU_97.32155.0	GCA_001021065.1	2.0	s__Corynebacterium uterequi	exact_accession
11	OTU_97.38539.0	GCA_001969245.1	1.0	s__Comamonas acidovorans	exact_accession
11	OTU_97.32419.0	GCA_000730365.1	1.95519830392	s__Corynebacterium pseudotuberculosis	exact_accession
11	OTU_97.32419.1	GCA_001579885.1	6.04480169608		unmapped
11	OTU_97.34908.0	GCA_900129335.1	1.0	s__Staphylococcus aureus	exact_accession
11	OTU_97.35920.0	GCA_000011525.1	2.0	s__Staphylococcus aureus	exact_accession
11	OTU_97.7565.0	GCA_001618925.1	1.0	s__Pseudomonas aeruginosa	exact_accession
11	OTU_97.36159.0	GCA_000258885.1	1.0	s__Bacillus_A anthracis	exact_accession
11	OTU_97.40264.1	GCA_000019945.1	0.76901760228	s__Methylobacterium thiocyanatum	exact_accession
11	OTU_97.40264.0	GCA_000019725.1	0.23098239772	s__Methylobacterium radiotolerans	exact_accession
11	OTU_97.34870.1	GCA_001278745.1	0.01628606971	s__Staphylococcus aureus	exact_accession
11	OTU_97.34870.0	GCA_000013465.1	0.98371393029	s__Staphylococcus aureus	exact_accession
11	OTU_97.38699.0	GCA_001640905.1	1.0	s__Staphylococcus aureus	exact_accession
11	OTU_97.36185.0	GCA_001902275.1	7.0	s__Corynebacterium diphtheriae	exact_accession
11	OTU_97.7928.0	GCA_000525655.1	1.0	s__Corynebacterium falsenii	exact_accession
11	OTU_97.20680.0	GCA_001465675.1	1.0	s__Staphylococcus aureus	exact_accession
11	OTU_97.35712.0	GCA_001975005.1	8.0	s__Staphylococcus aureus	exact_accession
11	OTU_97.1263.0	GCA_001941345.1	2.0	s__Corynebacterium stationis	exact_accession
11	OTU_97.34382.0	GCA_000332735.1	3.0	s__Staphylococcus warneri	exact_accession
11	OTU_97.35057.0	GCA_001611385.1	1.0	s__Staphylococcus aureus	exact_accession
11	OTU_97.42098.0	GCA_001594205.1	1.0	s__Staphylococcus aureus	exact_accession
11	OTU_97.37290.0	GCA_001683315.1	2.0	s__Staphylococcus equorum	exact_accession
11	OTU_97.2559.0	GCA_000015165.1	1.0	s__Bradyrhizobium denitrificans	exact_accession
11	OTU_97.12006.0	GCA_001553955.1	3.0	s__Faucicola osloensis	exact_accession
11	OTU_97.13430.0	GCA_000024365.1	1.0	s__Nakamurella multipartita	exact_accession
13	OTU_97.34621.0	GCA_001558275.1	1.0		unmapped
13	OTU_97.41539.0	GCA_001932715.1	1.0	s__Streptococcus agalactiae	exact_accession
13	OTU_97.36183.0	GCA_000011265.1	3.90361014183	s__Staphylococcus aureus	exact_accession
13	OTU_97.36183.1	GCA_001880265.1	0.0963898581665	s__Staphylococcus aureus	exact_accession
13	OTU_97.35050.0	GCA_001697605.1	53.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.32152.0	GCA_000159535.2	1.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.27214.0	GCA_001717665.1	2.0	s__Staphylococcus aureus	unique_assembly_core
13	OTU_97.7004.0	GCA_001307235.1	1.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.24447.0	GCA_001653315.1	0.413867424282	s__Corynebacterium pseudotuberculosis	exact_accession
13	OTU_97.41740.0	GCA_001941465.1	1.0	s__Corynebacterium flavescens	exact_accession
13	OTU_97.34663.1	GCA_000025085.1	158.995638991	s__Staphylococcus lugdunensis	exact_accession
13	OTU_97.34663.0	GCA_001548295.1	1.00436100874	s__Staphylococcus aureus	exact_accession
13	OTU_97.39762.0	GCA_001515745.1	2.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.26944.0	GCA_000027045.1	4.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.45365.1	GCA_000211075.1	0.920459959208	s__Streptococcus pneumoniae	exact_accession
13	OTU_97.10505.0	GCA_000253215.1	11.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.34032.1	GCA_001725965.1	1.33225701413	s__Staphylococcus aureus	exact_accession
