sample	ncbi_species_taxid	truth_name	abundance_pct_all	candidate_gtdb_species	setup_genome_count	setup_exact_unique_genomes	setup_ambiguous_exact_genomes	setup_unmatched_genomes	setup_exact_unique_gtdb_species_count	setup_assembly_unique_genomes	setup_assembly_ambiguous_genomes	setup_assembly_unmatched_genomes	setup_assembly_unique_gtdb_species_count	setup_combined_unique_genomes	setup_combined_ambiguous_genomes	setup_combined_unmatched_genomes	setup_combined_unique_gtdb_species_count	rule_id
6	1336795	Formosa sp. Hel3_A1_48	0.0547	s__UBA3537 sp001735715	1	0	1	0	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
6	1491	Clostridium botulinum	0.0673	s__Clostridium cagae	1	1	0	0	1	0	0	1	0	1	0	0	1	strict_all_setup_sources_unique
6	1491	Clostridium botulinum	0.0673	s__Clostridium cagae	1	1	0	0	1	0	0	1	0	1	0	0	1	strict_source_name_or_assembly_sources_unique
6	1491	Clostridium botulinum	0.0673	s__Clostridium cagae	1	1	0	0	1	0	0	1	0	1	0	0	1	diagnostic_partial_setup_unique_source_name
6	154	Spirochaeta thermophila	0.0288	s__Winmispira thermophila	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
6	154	Spirochaeta thermophila	0.0288	s__Winmispira thermophila	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
6	155863	Methanothermococcus okinawensis	0.0288	s__Methanofervidicoccus okinawensis	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_all_setup_sources_unique
6	155863	Methanothermococcus okinawensis	0.0288	s__Methanofervidicoccus okinawensis	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
6	155863	Methanothermococcus okinawensis	0.0288	s__Methanofervidicoccus okinawensis	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
6	155863	Methanothermococcus okinawensis	0.0288	s__Methanofervidicoccus okinawensis	1	1	0	0	1	1	0	0	1	1	0	0	1	diagnostic_partial_setup_unique_source_name
6	198252	Candidatus Pelagibacter ubique	0.0093	s__Pelagibacter ubiqueversans	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_all_setup_sources_unique
6	198252	Candidatus Pelagibacter ubique	0.0093	s__Pelagibacter ubiqueversans	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
6	198252	Candidatus Pelagibacter ubique	0.0093	s__Pelagibacter ubiqueversans	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
6	198252	Candidatus Pelagibacter ubique	0.0093	s__Pelagibacter ubiqueversans	1	1	0	0	1	1	0	0	1	1	0	0	1	diagnostic_partial_setup_unique_source_name
6	201	Campylobacter lari	0.0096	s__Campylobacter_D lari_C	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
6	201	Campylobacter lari	0.0096	s__Campylobacter_D lari_C	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
6	2296	Desulfobacterium autotrophicum	0.221	s__Desulforapulum autotrophicum	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
6	2296	Desulfobacterium autotrophicum	0.221	s__Desulforapulum autotrophicum	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
6	2743	Marinobacter hydrocarbonoclasticus	0.074	s__Marinobacter nauticus	2	0	0	2	0	2	0	0	1	2	0	0	1	strict_assembly_summary_sources_unique
6	2743	Marinobacter hydrocarbonoclasticus	0.074	s__Marinobacter nauticus	2	0	0	2	0	2	0	0	1	2	0	0	1	strict_source_name_or_assembly_sources_unique
6	28229	Colwellia psychrerythraea	0.0096	s__Colwellia psychrerythraea_A	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_all_setup_sources_unique
6	28229	Colwellia psychrerythraea	0.0096	s__Colwellia psychrerythraea_A	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
6	28229	Colwellia psychrerythraea	0.0096	s__Colwellia psychrerythraea_A	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
6	28229	Colwellia psychrerythraea	0.0096	s__Colwellia psychrerythraea_A	1	1	0	0	1	1	0	0	1	1	0	0	1	diagnostic_partial_setup_unique_source_name
6	316279	Synechococcus sp. CC9902	0.0673	s__Parasynechococcus sp000012505	1	0	1	0	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
6	316279	Synechococcus sp. CC9902	0.0673	s__Parasynechococcus sp000012505	1	0	1	0	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
6	324767	Bacillus infantis	0.0192	s__Bacillus_AB infantis	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_all_setup_sources_unique
6	324767	Bacillus infantis	0.0192	s__Bacillus_AB infantis	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
6	324767	Bacillus infantis	0.0192	s__Bacillus_AB infantis	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
6	324767	Bacillus infantis	0.0192	s__Bacillus_AB infantis	1	1	0	0	1	1	0	0	1	1	0	0	1	diagnostic_partial_setup_unique_source_name
6	467094	Ilumatobacter coccineus	0.2018	s__Ilumatobacter_A coccineus	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
6	467094	Ilumatobacter coccineus	0.2018	s__Ilumatobacter_A coccineus	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
6	713887	Candidatus Atelocyanobacterium thalassa	0.0096	s__Atelocyanobacterium thalassae	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_all_setup_sources_unique
6	713887	Candidatus Atelocyanobacterium thalassa	0.0096	s__Atelocyanobacterium thalassae	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
6	713887	Candidatus Atelocyanobacterium thalassa	0.0096	s__Atelocyanobacterium thalassae	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
6	713887	Candidatus Atelocyanobacterium thalassa	0.0096	s__Atelocyanobacterium thalassae	1	1	0	0	1	1	0	0	1	1	0	0	1	diagnostic_partial_setup_unique_source_name
6	73141	Thiocystis violascens	0.0769	s__Chromatium violascens	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_all_setup_sources_unique
6	73141	Thiocystis violascens	0.0769	s__Chromatium violascens	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
6	73141	Thiocystis violascens	0.0769	s__Chromatium violascens	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
6	73141	Thiocystis violascens	0.0769	s__Chromatium violascens	1	1	0	0	1	1	0	0	1	1	0	0	1	diagnostic_partial_setup_unique_source_name
6	89184	Ruegeria pomeroyi	0.0288	s__Ruegeria_B pomeroyi	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_all_setup_sources_unique
6	89184	Ruegeria pomeroyi	0.0288	s__Ruegeria_B pomeroyi	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
6	89184	Ruegeria pomeroyi	0.0288	s__Ruegeria_B pomeroyi	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
6	89184	Ruegeria pomeroyi	0.0288	s__Ruegeria_B pomeroyi	1	1	0	0	1	1	0	0	1	1	0	0	1	diagnostic_partial_setup_unique_source_name
7	1063	Rhodobacter sphaeroides	0.007	s__Cereibacter_A sphaeroides	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
7	1063	Rhodobacter sphaeroides	0.007	s__Cereibacter_A sphaeroides	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
7	111501	Muricauda ruestringensis	0.0213	s__Flagellimonas ruestringensis	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
7	111501	Muricauda ruestringensis	0.0213	s__Flagellimonas ruestringensis	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
7	1263979	Candidatus Endolissoclinum faulkneri	0.5846	s__Thalassobaculum faulkneri_A	2	1	0	1	1	1	0	1	1	1	0	1	1	diagnostic_partial_setup_unique_source_name
7	1336795	Formosa sp. Hel3_A1_48	0.0152	s__UBA3537 sp001735715	1	0	1	0	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
7	1336795	Formosa sp. Hel3_A1_48	0.0152	s__UBA3537 sp001735715	1	0	1	0	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
7	1427364	Candidatus Thioglobus singularis	0.0213	s__Pseudothioglobus singularis	2	0	0	2	0	2	0	0	1	2	0	0	1	strict_assembly_summary_sources_unique
7	1427364	Candidatus Thioglobus singularis	0.0213	s__Pseudothioglobus singularis	2	0	0	2	0	2	0	0	1	2	0	0	1	strict_source_name_or_assembly_sources_unique
7	1491	Clostridium botulinum	0.1066	s__Clostridium cagae	1	1	0	0	1	0	0	1	0	1	0	0	1	strict_all_setup_sources_unique
7	1491	Clostridium botulinum	0.1066	s__Clostridium cagae	1	1	0	0	1	0	0	1	0	1	0	0	1	strict_source_name_or_assembly_sources_unique
7	1491	Clostridium botulinum	0.1066	s__Clostridium cagae	1	1	0	0	1	0	0	1	0	1	0	0	1	diagnostic_partial_setup_unique_source_name
7	154	Spirochaeta thermophila	0.0213	s__Winmispira thermophila	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
7	154	Spirochaeta thermophila	0.0213	s__Winmispira thermophila	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
7	155863	Methanothermococcus okinawensis	0.032	s__Methanofervidicoccus okinawensis	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_all_setup_sources_unique
7	155863	Methanothermococcus okinawensis	0.032	s__Methanofervidicoccus okinawensis	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
7	155863	Methanothermococcus okinawensis	0.032	s__Methanofervidicoccus okinawensis	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
7	155863	Methanothermococcus okinawensis	0.032	s__Methanofervidicoccus okinawensis	1	1	0	0	1	1	0	0	1	1	0	0	1	diagnostic_partial_setup_unique_source_name
7	1833	Rhodococcus erythropolis	0.0107	s__Rhodococcus_F erythropolis	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_all_setup_sources_unique
7	1833	Rhodococcus erythropolis	0.0107	s__Rhodococcus_F erythropolis	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
7	1833	Rhodococcus erythropolis	0.0107	s__Rhodococcus_F erythropolis	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
7	1833	Rhodococcus erythropolis	0.0107	s__Rhodococcus_F erythropolis	1	1	0	0	1	1	0	0	1	1	0	0	1	diagnostic_partial_setup_unique_source_name
7	201	Campylobacter lari	0.0639	s__Campylobacter_D lari_C	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
7	201	Campylobacter lari	0.0639	s__Campylobacter_D lari_C	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
7	2296	Desulfobacterium autotrophicum	0.1385	s__Desulforapulum autotrophicum	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
7	2296	Desulfobacterium autotrophicum	0.1385	s__Desulforapulum autotrophicum	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
7	2743	Marinobacter hydrocarbonoclasticus	0.0113	s__Marinobacter nauticus	2	0	0	2	0	2	0	0	1	2	0	0	1	strict_assembly_summary_sources_unique
7	2743	Marinobacter hydrocarbonoclasticus	0.0113	s__Marinobacter nauticus	2	0	0	2	0	2	0	0	1	2	0	0	1	strict_source_name_or_assembly_sources_unique
7	28229	Colwellia psychrerythraea	0.2345	s__Colwellia psychrerythraea_A	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_all_setup_sources_unique
7	28229	Colwellia psychrerythraea	0.2345	s__Colwellia psychrerythraea_A	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
7	28229	Colwellia psychrerythraea	0.2345	s__Colwellia psychrerythraea_A	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
7	28229	Colwellia psychrerythraea	0.2345	s__Colwellia psychrerythraea_A	1	1	0	0	1	1	0	0	1	1	0	0	1	diagnostic_partial_setup_unique_source_name
7	316279	Synechococcus sp. CC9902	0.0426	s__Parasynechococcus sp000012505	1	0	1	0	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
7	316279	Synechococcus sp. CC9902	0.0426	s__Parasynechococcus sp000012505	1	0	1	0	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
7	324767	Bacillus infantis	0.032	s__Bacillus_AB infantis	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_all_setup_sources_unique
7	324767	Bacillus infantis	0.032	s__Bacillus_AB infantis	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
7	324767	Bacillus infantis	0.032	s__Bacillus_AB infantis	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
7	324767	Bacillus infantis	0.032	s__Bacillus_AB infantis	1	1	0	0	1	1	0	0	1	1	0	0	1	diagnostic_partial_setup_unique_source_name
7	467094	Ilumatobacter coccineus	0.2025	s__Ilumatobacter_A coccineus	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
7	467094	Ilumatobacter coccineus	0.2025	s__Ilumatobacter_A coccineus	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
7	543877	Altererythrobacter marensis	0.0107	s__Pelagerythrobacter marensis	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
7	543877	Altererythrobacter marensis	0.0107	s__Pelagerythrobacter marensis	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
7	713887	Candidatus Atelocyanobacterium thalassa	0.0107	s__Atelocyanobacterium thalassae	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_all_setup_sources_unique
7	713887	Candidatus Atelocyanobacterium thalassa	0.0107	s__Atelocyanobacterium thalassae	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
7	713887	Candidatus Atelocyanobacterium thalassa	0.0107	s__Atelocyanobacterium thalassae	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
7	713887	Candidatus Atelocyanobacterium thalassa	0.0107	s__Atelocyanobacterium thalassae	1	1	0	0	1	1	0	0	1	1	0	0	1	diagnostic_partial_setup_unique_source_name
7	73141	Thiocystis violascens	0.0213	s__Chromatium violascens	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_all_setup_sources_unique
7	73141	Thiocystis violascens	0.0213	s__Chromatium violascens	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
7	73141	Thiocystis violascens	0.0213	s__Chromatium violascens	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
7	73141	Thiocystis violascens	0.0213	s__Chromatium violascens	1	1	0	0	1	1	0	0	1	1	0	0	1	diagnostic_partial_setup_unique_source_name
7	89184	Ruegeria pomeroyi	0.0746	s__Ruegeria_B pomeroyi	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_all_setup_sources_unique
7	89184	Ruegeria pomeroyi	0.0746	s__Ruegeria_B pomeroyi	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
7	89184	Ruegeria pomeroyi	0.0746	s__Ruegeria_B pomeroyi	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
7	89184	Ruegeria pomeroyi	0.0746	s__Ruegeria_B pomeroyi	1	1	0	0	1	1	0	0	1	1	0	0	1	diagnostic_partial_setup_unique_source_name
8	111501	Muricauda ruestringensis	0.0449	s__Flagellimonas ruestringensis	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
8	111501	Muricauda ruestringensis	0.0449	s__Flagellimonas ruestringensis	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
8	1263979	Candidatus Endolissoclinum faulkneri	0.4777	s__Thalassobaculum faulkneri_A	2	1	0	1	1	1	0	1	1	1	0	1	1	diagnostic_partial_setup_unique_source_name
8	1336794	Formosa sp. Hel1_33_131	0.0004	s__Hel1-33-131 sp001735745	1	0	1	0	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
8	1336794	Formosa sp. Hel1_33_131	0.0004	s__Hel1-33-131 sp001735745	1	0	1	0	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
8	1336795	Formosa sp. Hel3_A1_48	0.0091	s__UBA3537 sp001735715	1	0	1	0	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
8	1336795	Formosa sp. Hel3_A1_48	0.0091	s__UBA3537 sp001735715	1	0	1	0	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
8	1427364	Candidatus Thioglobus singularis	0.0192	s__Pseudothioglobus singularis	2	0	0	2	0	2	0	0	1	2	0	0	1	strict_assembly_summary_sources_unique
8	1427364	Candidatus Thioglobus singularis	0.0192	s__Pseudothioglobus singularis	2	0	0	2	0	2	0	0	1	2	0	0	1	strict_source_name_or_assembly_sources_unique
8	1462	Geobacillus kaustophilus	0.0257	s__Geobacillus thermoleovorans	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_all_setup_sources_unique
8	1462	Geobacillus kaustophilus	0.0257	s__Geobacillus thermoleovorans	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
8	1462	Geobacillus kaustophilus	0.0257	s__Geobacillus thermoleovorans	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
8	1462	Geobacillus kaustophilus	0.0257	s__Geobacillus thermoleovorans	1	1	0	0	1	1	0	0	1	1	0	0	1	diagnostic_partial_setup_unique_source_name
8	1491	Clostridium botulinum	0.0898	s__Clostridium cagae	1	1	0	0	1	0	0	1	0	1	0	0	1	strict_all_setup_sources_unique
8	1491	Clostridium botulinum	0.0898	s__Clostridium cagae	1	1	0	0	1	0	0	1	0	1	0	0	1	strict_source_name_or_assembly_sources_unique
8	1491	Clostridium botulinum	0.0898	s__Clostridium cagae	1	1	0	0	1	0	0	1	0	1	0	0	1	diagnostic_partial_setup_unique_source_name
8	1705394	Candidatus Thioglobus autotrophicus	0.0128	s__Thioglobus_A autotrophicus	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
8	1705394	Candidatus Thioglobus autotrophicus	0.0128	s__Thioglobus_A autotrophicus	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
8	1833	Rhodococcus erythropolis	0.0064	s__Rhodococcus_F erythropolis	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_all_setup_sources_unique
8	1833	Rhodococcus erythropolis	0.0064	s__Rhodococcus_F erythropolis	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
8	1833	Rhodococcus erythropolis	0.0064	s__Rhodococcus_F erythropolis	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
8	1833	Rhodococcus erythropolis	0.0064	s__Rhodococcus_F erythropolis	1	1	0	0	1	1	0	0	1	1	0	0	1	diagnostic_partial_setup_unique_source_name
8	198252	Candidatus Pelagibacter ubique	0.0062	s__Pelagibacter ubiqueversans	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_all_setup_sources_unique
8	198252	Candidatus Pelagibacter ubique	0.0062	s__Pelagibacter ubiqueversans	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
8	198252	Candidatus Pelagibacter ubique	0.0062	s__Pelagibacter ubiqueversans	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
8	198252	Candidatus Pelagibacter ubique	0.0062	s__Pelagibacter ubiqueversans	1	1	0	0	1	1	0	0	1	1	0	0	1	diagnostic_partial_setup_unique_source_name
8	201	Campylobacter lari	0.0128	s__Campylobacter_D lari_C	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
8	201	Campylobacter lari	0.0128	s__Campylobacter_D lari_C	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
8	2296	Desulfobacterium autotrophicum	0.077	s__Desulforapulum autotrophicum	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
8	2296	Desulfobacterium autotrophicum	0.077	s__Desulforapulum autotrophicum	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
8	271420	Pseudomonas xanthomarina	0.0128	s__Stutzerimonas xanthomarina	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
8	271420	Pseudomonas xanthomarina	0.0128	s__Stutzerimonas xanthomarina	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
8	2743	Marinobacter hydrocarbonoclasticus	0.0477	s__Marinobacter nauticus	2	0	0	2	0	2	0	0	1	2	0	0	1	strict_assembly_summary_sources_unique
8	2743	Marinobacter hydrocarbonoclasticus	0.0477	s__Marinobacter nauticus	2	0	0	2	0	2	0	0	1	2	0	0	1	strict_source_name_or_assembly_sources_unique
8	28229	Colwellia psychrerythraea	0.1475	s__Colwellia psychrerythraea_A	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_all_setup_sources_unique
8	28229	Colwellia psychrerythraea	0.1475	s__Colwellia psychrerythraea_A	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
8	28229	Colwellia psychrerythraea	0.1475	s__Colwellia psychrerythraea_A	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
8	28229	Colwellia psychrerythraea	0.1475	s__Colwellia psychrerythraea_A	1	1	0	0	1	1	0	0	1	1	0	0	1	diagnostic_partial_setup_unique_source_name
8	316279	Synechococcus sp. CC9902	0.0577	s__Parasynechococcus sp000012505	1	0	1	0	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
8	316279	Synechococcus sp. CC9902	0.0577	s__Parasynechococcus sp000012505	1	0	1	0	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
8	324767	Bacillus infantis	0.077	s__Bacillus_AB infantis	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_all_setup_sources_unique
8	324767	Bacillus infantis	0.077	s__Bacillus_AB infantis	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
8	324767	Bacillus infantis	0.077	s__Bacillus_AB infantis	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
8	324767	Bacillus infantis	0.077	s__Bacillus_AB infantis	1	1	0	0	1	1	0	0	1	1	0	0	1	diagnostic_partial_setup_unique_source_name
8	467094	Ilumatobacter coccineus	0.0834	s__Ilumatobacter_A coccineus	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
8	467094	Ilumatobacter coccineus	0.0834	s__Ilumatobacter_A coccineus	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
8	543877	Altererythrobacter marensis	0.0128	s__Pelagerythrobacter marensis	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
8	543877	Altererythrobacter marensis	0.0128	s__Pelagerythrobacter marensis	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
8	713887	Candidatus Atelocyanobacterium thalassa	0.0577	s__Atelocyanobacterium thalassae	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_all_setup_sources_unique
8	713887	Candidatus Atelocyanobacterium thalassa	0.0577	s__Atelocyanobacterium thalassae	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
8	713887	Candidatus Atelocyanobacterium thalassa	0.0577	s__Atelocyanobacterium thalassae	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
8	713887	Candidatus Atelocyanobacterium thalassa	0.0577	s__Atelocyanobacterium thalassae	1	1	0	0	1	1	0	0	1	1	0	0	1	diagnostic_partial_setup_unique_source_name
8	73141	Thiocystis violascens	0.0321	s__Chromatium violascens	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_all_setup_sources_unique
8	73141	Thiocystis violascens	0.0321	s__Chromatium violascens	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
8	73141	Thiocystis violascens	0.0321	s__Chromatium violascens	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
8	73141	Thiocystis violascens	0.0321	s__Chromatium violascens	1	1	0	0	1	1	0	0	1	1	0	0	1	diagnostic_partial_setup_unique_source_name
8	89184	Ruegeria pomeroyi	0.0321	s__Ruegeria_B pomeroyi	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_all_setup_sources_unique
8	89184	Ruegeria pomeroyi	0.0321	s__Ruegeria_B pomeroyi	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
8	89184	Ruegeria pomeroyi	0.0321	s__Ruegeria_B pomeroyi	1	1	0	0	1	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
8	89184	Ruegeria pomeroyi	0.0321	s__Ruegeria_B pomeroyi	1	1	0	0	1	1	0	0	1	1	0	0	1	diagnostic_partial_setup_unique_source_name
9	111501	Muricauda ruestringensis	0.0243	s__Flagellimonas ruestringensis	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
9	111501	Muricauda ruestringensis	0.0243	s__Flagellimonas ruestringensis	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
9	1263979	Candidatus Endolissoclinum faulkneri	0.3969	s__Thalassobaculum faulkneri_A	2	1	0	1	1	1	0	1	1	1	0	1	1	diagnostic_partial_setup_unique_source_name
9	1336795	Formosa sp. Hel3_A1_48	0.0173	s__UBA3537 sp001735715	1	0	1	0	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
9	1336795	Formosa sp. Hel3_A1_48	0.0173	s__UBA3537 sp001735715	1	0	1	0	0	1	0	0	1	1	0	0	1	strict_source_name_or_assembly_sources_unique
9	1491	Clostridium botulinum	0.0607	s__Clostridium cagae	1	1	0	0	1	0	0	1	0	1	0	0	1	strict_all_setup_sources_unique
9	1491	Clostridium botulinum	0.0607	s__Clostridium cagae	1	1	0	0	1	0	0	1	0	1	0	0	1	strict_source_name_or_assembly_sources_unique
9	1491	Clostridium botulinum	0.0607	s__Clostridium cagae	1	1	0	0	1	0	0	1	0	1	0	0	1	diagnostic_partial_setup_unique_source_name
9	154	Spirochaeta thermophila	0.1577	s__Winmispira thermophila	1	0	0	1	0	1	0	0	1	1	0	0	1	strict_assembly_summary_sources_unique
